time;gFx;gFy;gFz;TgF
6,849789;0,0039;0,0103;0,0216;0,024
6,855189;-0,0098;-0,0033;0,0080;0,013
6,860259;-0,0098;0,0102;0,0080;0,016
6,865511;0,0036;-0,0031;0,0352;0,036
6,870387;-0,0101;0,0106;0,0216;0,026
6,875390;0,0172;0,0105;0,0080;0,022
6,880426;0,0036;0,0104;0,0216;0,024
6,885579;0,0034;0,0097;-0,0056;0,012
6,890580;-0,0102;-0,0040;0,0080;0,014
6,897197;0,0034;0,0096;0,0080;0,013
6,900642;0,0034;0,0095;0,0080;0,013
6,905886;0,0159;0,0090;0,0216;0,028
6,910871;0,0022;-0,0047;0,0216;0,022
6,915818;0,0022;0,0090;-0,0056;0,011
6,920819;0,0023;0,0090;0,0080;0,012
6,926137;0,0022;0,0084;-0,0056;0,010
6,938147;0,0021;-0,0052;-0,0056;0,008
6,938826;0,0020;-0,0052;-0,0056;0,008
6,941078;0,0157;0,0083;-0,0056;0,019
6,946689;0,0019;-0,0050;0,0080;0,010
6,950830;0,0019;-0,0050;0,0080;0,010
6,956045;0,0019;-0,0050;0,0080;0,010
6,961075;0,0019;-0,0049;0,0080;0,010
6,966288;0,0018;0,0082;0,0080;0,012
6,971143;0,0018;0,0081;0,0080;0,012
6,976164;-0,0119;-0,0056;-0,0056;0,014
6,981515;0,0018;-0,0192;0,0080;0,021
6,986695;0,0017;-0,0052;0,0216;0,022
6,991176;0,0017;-0,0051;0,0080;0,010
6,996372;0,0018;0,0085;-0,0056;0,010
7,001533;0,0018;-0,0050;-0,0056;0,008
7,006830;-0,0111;-0,0046;0,0216;0,025
7,011691;0,0026;-0,0046;-0,0056;0,008
7,016548;0,0026;0,0090;0,0080;0,012
7,021577;0,0025;-0,0047;0,0080;0,010
7,026613;0,0024;0,0083;0,0080;0,012
7,037618;-0,0249;-0,0053;0,0080;0,027
7,038613;0,0023;-0,0053;0,0216;0,022
7,041766;0,0159;-0,0053;-0,0056;0,018
7,046662;0,0149;-0,0050;0,0080;0,018
7,051676;-0,0125;-0,0050;-0,0056;0,015
7,056691;-0,0261;-0,0050;0,0080;0,028
7,061807;-0,0126;0,0086;-0,0056;0,016
7,066497;0,0136;0,0081;-0,0056;0,017
7,071839;-0,0138;-0,0056;0,0216;0,026
7,076844;-0,0001;-0,0057;0,0080;0,010
7,082619;-0,0137;-0,0193;0,0080;0,025
7,086588;-0,0128;-0,0053;-0,0056;0,015
7,092097;0,0010;-0,0053;0,0080;0,010
7,097180;-0,0127;0,0084;0,0080;0,017
7,102107;0,0009;0,0084;0,0216;0,023
7,108315;0,0009;-0,0048;-0,0056;0,007
7,113273;-0,0127;-0,0048;0,0080;0,016
7,117862;-0,0127;-0,0047;-0,0056;0,015
7,122178;-0,0128;-0,0048;-0,0056;0,015
7,127402;-0,0120;-0,0045;-0,0056;0,014
7,132601;0,0017;-0,0045;-0,0192;0,020
7,137366;-0,0119;0,0091;-0,0192;0,024
7,142663;-0,0255;0,0091;-0,0056;0,028
7,154387;0,0016;-0,0042;-0,0056;0,007
7,155067;-0,0120;-0,0042;-0,0056;0,014
7,157247;0,0015;-0,0042;-0,0193;0,020
7,163254;0,0015;-0,0178;-0,0056;0,019
7,167557;0,0014;-0,0039;0,0080;0,009
7,172638;0,0151;-0,0175;0,0080;0,024
7,177811;0,0151;-0,0039;-0,0193;0,025
7,182739;0,0015;0,0098;0,0080;0,013
7,187726;-0,0113;0,0091;0,0080;0,017
7,192660;-0,0112;0,0091;-0,0056;0,015
7,197961;0,0024;0,0091;0,0080;0,012
7,202943;0,0024;-0,0046;-0,0056;0,008
7,207819;0,0022;-0,0044;-0,0056;0,007
7,213727;-0,0114;-0,0180;0,0216;0,030
7,217953;0,0023;-0,0044;0,0080;0,009
7,222977;0,0023;0,0228;-0,0056;0,024
7,228065;-0,0107;-0,0042;-0,0192;0,022
7,233142;0,0031;-0,0178;-0,0056;0,019
7,238026;0,0167;-0,0041;-0,0056;0,018
7,243014;0,0167;-0,0041;-0,0056;0,018
7,254649;-0,0098;0,0089;-0,0192;0,023
7,255322;0,0039;0,0087;-0,0056;0,011
7,258341;-0,0098;-0,0049;0,0080;0,014
7,263014;0,0174;0,0087;-0,0192;0,027
7,268541;0,0290;-0,0047;-0,0056;0,030
7,273343;0,0014;-0,0046;0,0080;0,009
7,280463;0,0014;0,0090;-0,0056;0,011
7,283522;-0,0121;-0,0046;0,0080;0,015
7,288783;-0,0113;-0,0042;0,0080;0,014
7,293480;-0,0111;0,0094;-0,0056;0,016
7,298974;0,0026;-0,0043;-0,0056;0,008
7,303470;-0,0110;-0,0042;-0,0056;0,013
7,308473;0,0025;-0,0167;0,0080;0,019
7,313774;-0,0112;-0,0030;-0,0057;0,013
7,318808;-0,0113;-0,0030;-0,0057;0,013
7,323815;-0,0113;-0,0030;-0,0057;0,013
7,330720;0,0022;-0,0028;-0,0193;0,020
7,334135;-0,0115;-0,0028;-0,0057;0,013
7,338669;0,0022;0,0108;-0,0057;0,012
7,343908;0,0022;-0,0028;-0,0057;0,007
7,354436;0,0020;0,0102;0,0080;0,013
7,355099;0,0020;0,0102;-0,0193;0,022
7,359115;0,0020;0,0102;-0,0057;0,012
7,363859;0,0020;-0,0035;0,0080;0,009
7,368827;0,0018;0,0095;-0,0056;0,011
7,373997;-0,0117;0,0230;0,0080;0,027
7,380276;0,0019;-0,0042;-0,0056;0,007
7,384044;0,0019;-0,0042;0,0080;0,009
7,389070;0,0017;0,0088;0,0080;0,012
7,394460;-0,0119;-0,0050;0,0080;0,015
7,399296;-0,0254;0,0087;-0,0056;0,027
7,404255;-0,0118;-0,0049;-0,0056;0,014
7,409334;0,0017;0,0081;-0,0056;0,010
7,414712;0,0017;-0,0056;0,0080;0,010
7,419742;0,0016;0,0081;-0,0056;0,010
7,424530;-0,0257;-0,0055;-0,0056;0,027
7,432613;0,0015;-0,0051;0,0080;0,010
7,434063;-0,0121;-0,0050;-0,0056;0,014
7,439710;0,0014;-0,0050;-0,0192;0,020
7,445121;-0,0121;-0,0050;0,0080;0,015
7,449588;0,0014;0,0080;0,0080;0,011
7,454520;0,0014;0,0080;-0,0056;0,010
7,459621;-0,0122;0,0080;-0,0056;0,016
7,464614;0,0013;-0,0056;-0,0056;0,008
7,469690;0,0013;0,0075;-0,0056;0,009
7,474953;0,0013;-0,0062;0,0080;0,010
7,480421;-0,0260;0,0075;-0,0056;0,028
7,484767;-0,0259;-0,0061;-0,0192;0,033
7,489841;0,0012;-0,0056;0,0080;0,010
7,495063;0,0013;-0,0192;-0,0056;0,020
7,499867;0,0013;-0,0056;-0,0056;0,008
7,505045;0,0013;-0,0056;-0,0056;0,008
7,510195;-0,0115;-0,0052;-0,0056;0,014
7,515010;0,0022;-0,0188;-0,0056;0,020
7,520235;-0,0114;-0,0052;0,0080;0,015
7,525535;0,0022;-0,0052;-0,0056;0,008
7,536572;-0,0107;-0,0048;0,0216;0,025
7,538236;-0,0105;-0,0047;-0,0056;0,013
7,540022;0,0166;-0,0047;-0,0056;0,018
7,546938;0,0167;-0,0046;-0,0056;0,018
7,550209;0,0028;0,0085;0,0080;0,012
7,555151;0,0028;-0,0052;0,0080;0,010
7,560191;-0,0109;-0,0052;0,0080;0,014
7,565481;0,0028;0,0084;0,0080;0,012
7,570479;0,0026;0,0078;0,0080;0,012
7,575457;-0,0111;-0,0058;0,0080;0,015
7,580505;-0,0112;-0,0058;0,0080;0,015
7,585494;0,0024;-0,0058;-0,0056;0,008
7,590646;-0,0105;-0,0054;-0,0056;0,013
7,597147;-0,0105;-0,0054;0,0080;0,014
7,600781;-0,0106;-0,0054;0,0080;0,014
7,606116;-0,0242;-0,0053;0,0080;0,026
7,610974;-0,0226;0,0204;-0,0055;0,031
7,615733;0,0048;-0,0071;-0,0055;0,010
7,620676;0,0048;0,0065;-0,0055;0,010
7,625928;0,0048;-0,0071;0,0081;0,012
7,632788;0,0045;-0,0066;0,0217;0,023
7,636332;-0,0092;0,0071;0,0081;0,014
7,640907;-0,0228;-0,0065;0,0081;0,025
7,647021;0,0045;0,0071;0,0081;0,012
7,650944;0,0042;0,0067;0,0081;0,011
7,655828;-0,0094;-0,0069;0,0081;0,014
7,661067;-0,0095;-0,0069;0,0081;0,014
7,666171;0,0042;-0,0205;0,0081;0,022
7,671120;0,0038;-0,0064;0,0217;0,023
7,676166;-0,0098;0,0073;0,0081;0,015
7,681229;0,0039;-0,0063;0,0081;0,011
7,686374;0,0039;-0,0063;0,0217;0,023
7,691739;-0,0091;-0,0059;0,0217;0,024
7,697097;0,0046;-0,0059;-0,0192;0,021
7,701546;0,0047;-0,0059;0,0081;0,011
7,706552;0,0047;-0,0195;-0,0056;0,021
7,711392;-0,0083;-0,0182;-0,0056;0,021
7,716496;-0,0083;-0,0044;-0,0056;0,011
7,721493;0,0054;0,0091;0,0080;0,013
7,726693;-0,0081;-0,0045;0,0080;0,012
7,732442;-0,0076;-0,0041;0,0080;0,012
7,737174;-0,0075;-0,0040;-0,0056;0,010
7,742085;0,0197;-0,0041;0,0080;0,022
7,746851;0,0061;-0,0041;0,0080;0,011
7,751652;-0,0070;-0,0038;0,0080;0,011
7,756718;-0,0069;-0,0038;0,0216;0,023
7,763436;0,0067;-0,0037;0,0080;0,011
7,766590;0,0067;-0,0038;0,0080;0,011
7,771919;-0,0064;-0,0036;0,0216;0,023
7,776967;0,0208;-0,0035;0,0080;0,023
7,781886;-0,0064;-0,0035;0,0080;0,011
7,786486;0,0072;-0,0035;0,0080;0,011
7,792058;0,0067;0,0094;0,0080;0,014
7,797019;0,0066;0,0094;0,0216;0,025
7,802071;0,0067;-0,0042;-0,0056;0,010
7,806923;-0,0069;-0,0042;0,0216;0,023
7,813709;0,0063;-0,0039;0,0080;0,011
7,817306;0,0062;-0,0039;-0,0056;0,009
7,822507;0,0062;-0,0039;0,0080;0,011
7,827565;0,0062;-0,0039;0,0216;0,023
7,832340;-0,0068;-0,0036;-0,0056;0,010
7,837405;0,0069;0,0100;0,0080;0,015
7,842494;0,0070;0,0100;-0,0056;0,013
7,853631;-0,0066;-0,0172;0,0080;0,020
7,854721;0,0065;-0,0161;-0,0057;0,018
7,857487;0,0065;-0,0160;0,0080;0,019
7,863413;0,0066;0,0113;0,0080;0,015
7,867389;0,0066;-0,0024;-0,0057;0,009
7,872584;0,0062;-0,0022;-0,0057;0,009
7,877805;0,0062;0,0114;-0,0057;0,014
7,882705;-0,0074;-0,0023;-0,0057;0,010
7,887765;0,0062;0,0113;-0,0057;0,014
7,893057;-0,0069;0,0106;0,0080;0,015
7,897956;0,0068;-0,0031;0,0080;0,011
7,902853;-0,0068;-0,0031;0,0080;0,011
7,907969;0,0069;0,0106;0,0216;0,025
7,913689;-0,0062;-0,0028;0,0080;0,011
7,917887;0,0074;-0,0164;0,0080;0,020
7,922895;0,0073;-0,0027;-0,0056;0,010
7,928026;0,0073;-0,0028;-0,0056;0,010
7,933364;-0,0060;-0,0026;0,0080;0,010
7,937954;-0,0060;-0,0162;0,0080;0,019
7,943095;-0,0059;-0,0163;-0,0056;0,018
7,954117;0,0076;-0,0027;0,0216;0,023
7,954795;0,0197;-0,0024;0,0080;0,021
7,957948;0,0060;-0,0024;-0,0057;0,009
7,963841;0,0060;-0,0161;0,0080;0,019
7,968156;-0,0076;-0,0025;0,0080;0,011
7,974698;0,0057;-0,0024;-0,0057;0,008
7,978444;0,0056;0,0113;0,0080;0,015
7,983343;-0,0217;-0,0023;0,0080;0,023
7,988413;-0,0081;-0,0023;0,0080;0,012
7,993512;0,0052;-0,0149;-0,0057;0,017
7,998914;0,0052;0,0125;0,0215;0,025
8,003818;-0,0084;-0,0011;-0,0057;0,010
8,008559;0,0053;-0,0011;-0,0193;0,020
8,014348;0,0049;-0,0011;-0,0057;0,008
8,019398;-0,0088;-0,0010;0,0079;0,012
8,023564;0,0048;0,0126;0,0215;0,025
8,033162;-0,0088;-0,0010;0,0079;0,012
8,034519;0,0044;-0,0009;0,0079;0,009
8,038642;-0,0092;-0,0009;0,0079;0,012
8,043446;-0,0092;-0,0009;0,0079;0,012
8,048974;0,0044;-0,0009;0,0079;0,009
8,053892;-0,0085;-0,0009;-0,0057;0,010
8,058870;-0,0085;-0,0010;-0,0057;0,010
8,063813;-0,0085;0,0126;0,0079;0,017
8,069251;0,0051;-0,0010;-0,0057;0,008
8,073913;-0,0079;-0,0009;-0,0057;0,010
8,079744;-0,0215;0,0127;0,0079;0,026
8,083827;0,0057;-0,0010;0,0079;0,010
8,089207;-0,0080;0,0126;0,0079;0,017
8,094157;0,0052;-0,0009;0,0079;0,010
8,099282;-0,0084;-0,0008;-0,0057;0,010
8,104338;0,0052;0,0128;0,0215;0,026
8,109387;-0,0084;-0,0008;0,0215;0,023
8,114273;0,0048;0,0121;0,0215;0,025
8,119335;0,0048;0,0119;-0,0057;0,014
8,124100;0,0048;0,0119;-0,0057;0,014
8,132535;-0,0089;-0,0017;0,0079;0,012
8,134796;-0,0082;-0,0142;-0,0057;0,017
8,139796;0,0054;-0,0005;-0,0057;0,008
8,144469;0,0053;-0,0005;-0,0057;0,008
8,149530;0,0053;-0,0005;0,0079;0,010
8,154426;-0,0078;0,0122;0,0079;0,017
8,159617;-0,0078;-0,0016;0,0079;0,011
8,164787;0,0058;0,0120;0,0079;0,016
8,169740;-0,0079;-0,0016;0,0079;0,011
8,175113;0,0054;-0,0014;0,0079;0,010
8,180066;0,0053;-0,0014;-0,0057;0,008
8,184987;0,0053;-0,0014;0,0079;0,010
8,189996;0,0053;-0,0015;0,0215;0,022
8,196983;0,0050;0,0113;0,0080;0,015
8,200022;0,0050;-0,0024;-0,0057;0,008
8,205231;0,0186;-0,0024;-0,0057;0,020
8,210001;0,0049;-0,0024;-0,0057;0,008
8,215039;-0,0209;0,0105;-0,0056;0,024
8,220047;-0,0071;-0,0032;-0,0056;0,010
8,225146;0,0065;-0,0032;-0,0056;0,009
8,237621;-0,0071;0,0104;-0,0056;0,014
8,238371;0,0060;0,0097;0,0080;0,014
8,240244;0,0195;0,0096;0,0216;0,031
8,246876;0,0059;-0,0040;0,0080;0,011
8,250304;0,0195;0,0096;0,0080;0,023
8,255286;0,0182;-0,0038;-0,0056;0,019
8,260425;0,0044;0,0098;0,0080;0,013
8,265449;0,0044;0,0098;-0,0056;0,012
8,270311;-0,0093;-0,0037;-0,0056;0,011
8,275382;0,0041;-0,0035;-0,0056;0,008
8,280455;-0,0096;-0,0036;-0,0056;0,012
8,285431;-0,0095;-0,0035;-0,0056;0,012
8,290579;0,0177;0,0101;0,0080;0,022
8,297293;0,0038;0,0095;0,0080;0,013
8,300696;0,0038;0,0094;-0,0056;0,012
8,305856;0,0038;-0,0177;-0,0056;0,019
8,310859;0,0037;-0,0041;0,0080;0,010
8,315946;0,0035;-0,0038;0,0080;0,010
8,320782;0,0034;0,0099;0,0080;0,013
8,325825;0,0034;-0,0037;-0,0056;0,008
8,333863;-0,0101;0,0099;0,0080;0,016
8,335983;0,0033;0,0092;-0,0056;0,011
8,340993;0,0169;-0,0045;0,0080;0,019
8,346824;0,0033;-0,0045;0,0216;0,022
8,351081;0,0033;-0,0045;0,0216;0,022
8,355975;-0,0096;-0,0041;0,0080;0,013
8,361052;0,0041;-0,0041;-0,0056;0,008
8,366253;-0,0095;0,0095;-0,0056;0,015
8,371079;0,0041;0,0095;-0,0056;0,012
8,376253;0,0038;-0,0039;-0,0056;0,008
8,381435;-0,0098;0,0096;-0,0056;0,015
8,386543;0,0039;-0,0040;-0,0056;0,008
8,391407;-0,0096;-0,0040;0,0080;0,013
8,396682;0,0037;0,0089;-0,0056;0,011
8,401786;0,0036;-0,0048;0,0080;0,010
8,406621;0,0037;0,0088;0,0216;0,024
8,413474;0,0038;-0,0047;-0,0056;0,008
8,416516;0,0035;-0,0044;0,0080;0,010
8,421559;0,0034;-0,0043;0,0080;0,010
8,426709;0,0034;-0,0043;-0,0056;0,008
8,431715;0,0034;0,0094;0,0080;0,013
8,436802;0,0032;-0,0040;-0,0056;0,008
8,441761;0,0032;-0,0175;-0,0056;0,019
8,454019;0,0032;-0,0038;0,0080;0,009
8,454687;0,0031;-0,0174;0,0080;0,019
8,457019;0,0029;0,0091;-0,0056;0,011
8,463567;-0,0108;0,0090;-0,0056;0,015
8,466676;-0,0108;-0,0046;0,0080;0,014
8,471959;-0,0108;-0,0046;0,0080;0,014
8,477032;0,0026;-0,0042;0,0080;0,009
8,482042;0,0027;0,0095;0,0216;0,024
8,486834;0,0026;-0,0041;0,0080;0,009
8,491965;-0,0110;0,0096;0,0216;0,026
8,497241;0,0024;-0,0165;0,0079;0,018
8,502072;0,0024;-0,0028;0,0079;0,009
8,507286;0,0024;-0,0028;-0,0057;0,007
8,512698;0,0025;-0,0029;-0,0057;0,007
8,517485;-0,0104;-0,0027;0,0079;0,013
8,522293;0,0033;0,0110;0,0079;0,014
8,527155;0,0033;0,0110;0,0216;0,024
8,532617;0,0033;-0,0026;0,0216;0,022
8,537595;0,0031;-0,0024;0,0079;0,009
8,542481;0,0031;-0,0025;0,0079;0,009
8,553893;0,0032;-0,0024;-0,0057;0,007
8,554592;0,0032;-0,0024;0,0079;0,009
8,557479;0,0030;-0,0023;-0,0057;0,007
8,563618;0,0029;-0,0023;-0,0057;0,007
8,567518;0,0165;-0,0022;0,0216;0,027
8,572580;0,0030;-0,0022;0,0079;0,009
8,577775;0,0027;-0,0148;-0,0057;0,016
8,582727;0,0027;-0,0010;0,0079;0,008
8,587737;-0,0110;0,0126;-0,0057;0,018
8,592832;0,0026;0,0126;-0,0057;0,014
8,597847;-0,0103;-0,0009;-0,0057;0,012
8,602790;-0,0102;0,0127;-0,0057;0,017
8,607784;0,0034;-0,0009;0,0079;0,009
8,613339;-0,0102;-0,0009;0,0079;0,013
8,617992;0,0032;0,0118;-0,0057;0,014
8,622967;0,0168;-0,0019;-0,0057;0,018
8,628037;0,0168;-0,0156;0,0079;0,024
8,633140;0,0031;-0,0020;0,0079;0,009
8,638218;0,0029;0,0109;-0,0057;0,013
8,643680;0,0029;-0,0165;-0,0057;0,018
8,653361;-0,0107;-0,0029;-0,0057;0,012
8,654721;-0,0107;-0,0029;-0,0057;0,012
8,657878;0,0027;0,0100;0,0080;0,013
8,663381;-0,0109;-0,0037;0,0080;0,014
8,668059;0,0027;-0,0037;0,0080;0,009
8,673228;0,0164;0,0099;0,0080;0,021
8,679708;0,0025;-0,0033;0,0080;0,009
8,683385;0,0162;-0,0170;0,0080;0,025
8,688695;0,0026;-0,0169;0,0080;0,019
8,693493;-0,0110;-0,0033;-0,0057;0,013
8,698749;0,0025;-0,0031;-0,0193;0,020
8,703639;0,0161;0,0106;-0,0193;0,027
8,708369;0,0024;0,0105;-0,0057;0,012
8,713997;-0,0113;-0,0032;0,0080;0,014
8,718785;0,0022;-0,0157;0,0079;0,018
8,723355;0,0023;-0,0019;0,0079;0,008
8,728738;0,0159;-0,0019;0,0079;0,018
8,733701;-0,0114;-0,0019;0,0079;0,014
8,739494;0,0021;-0,0017;0,0079;0,008
8,743834;0,0020;0,0120;-0,0057;0,013
8,749589;-0,0116;-0,0017;-0,0057;0,013
8,753846;0,0156;0,0119;-0,0057;0,020
8,759070;0,0019;-0,0016;-0,0193;0,020
8,770451;0,0019;-0,0016;-0,0057;0,006
8,771151;-0,0117;-0,0017;-0,0193;0,023
8,773653;0,0018;0,0120;-0,0057;0,013
8,779484;0,0017;-0,0015;-0,0057;0,006
8,784048;0,0017;-0,0151;-0,0057;0,016
8,789157;0,0017;0,0121;-0,0057;0,014
8,794234;0,0017;-0,0015;-0,0057;0,006
8,799377;0,0016;0,0112;-0,0057;0,013
8,804185;-0,0120;-0,0025;0,0079;0,015
8,809492;0,0016;0,0111;0,0079;0,014
8,814407;0,0016;-0,0025;0,0215;0,022
8,819340;0,0016;0,0104;0,0080;0,013
8,824526;0,0152;-0,0032;0,0080;0,017
8,830208;0,0151;0,0104;0,0079;0,020
8,834557;0,0287;0,0105;0,0079;0,032
8,839492;0,0141;0,0225;-0,0056;0,027
8,844454;0,0002;0,0087;0,0080;0,012
8,849618;0,0002;-0,0048;-0,0056;0,007
8,854675;0,0001;0,0088;0,0080;0,012
8,859644;-0,0125;-0,0045;0,0080;0,016
8,870362;0,0012;0,0091;-0,0056;0,011
8,871180;0,0012;-0,0045;0,0216;0,022
8,874411;0,0013;0,0091;-0,0056;0,011
8,879740;0,0012;-0,0043;-0,0056;0,007
8,884748;-0,0124;-0,0042;-0,0056;0,014
8,890088;-0,0123;0,0094;-0,0056;0,016
8,896405;-0,0123;-0,0043;-0,0056;0,014
8,900039;0,0013;-0,0040;0,0080;0,009
8,905011;0,0012;0,0097;-0,0057;0,011
8,909870;0,0012;-0,0040;-0,0056;0,007
8,915037;0,0013;-0,0040;0,0080;0,009
8,920006;0,0138;0,0090;0,0080;0,018
8,925174;0,0001;0,0089;0,0080;0,012
8,930196;-0,0136;0,0089;0,0080;0,018
8,935474;0,0001;-0,0184;0,0080;0,020
8,940058;-0,0126;-0,0045;-0,0056;0,015
8,948956;0,0013;-0,0045;-0,0192;0,020
8,950243;-0,0124;0,0090;-0,0056;0,016
8,955247;0,0148;-0,0046;0,0080;0,017
8,960616;0,0011;-0,0043;-0,0056;0,007
8,965568;0,0011;-0,0043;0,0080;0,009
8,970383;0,0010;0,0093;-0,0056;0,011
8,975541;0,0010;-0,0042;-0,0056;0,007
8,980556;0,0137;-0,0168;-0,0057;0,022
8,985478;-0,0000;-0,0031;-0,0057;0,006
8,990692;-0,0000;-0,0031;0,0079;0,009
8,996421;-0,0000;-0,0031;-0,0057;0,006
9,000790;0,0000;-0,0029;-0,0057;0,006
9,006065;0,0000;-0,0029;-0,0057;0,006
9,010830;0,0002;0,0108;-0,0057;0,012
9,015891;-0,0134;-0,0029;0,0079;0,016
9,021018;0,0002;0,0100;-0,0057;0,012
9,025878;0,0139;-0,0037;-0,0057;0,015
9,031104;0,0004;0,0099;-0,0057;0,011
9,036262;0,0004;0,0099;-0,0057;0,011
9,041416;0,0004;-0,0035;-0,0057;0,007
9,049730;0,0005;0,0100;-0,0057;0,012
9,050911;-0,0131;0,0100;-0,0057;0,017
9,055821;0,0005;0,0101;-0,0057;0,012
9,061106;0,0005;-0,0033;-0,0057;0,007
9,066155;0,0005;0,0103;-0,0057;0,012
9,071090;-0,0130;-0,0169;-0,0057;0,022
9,076066;0,0006;-0,0033;-0,0057;0,007
9,081868;-0,0121;-0,0158;-0,0057;0,021
9,086656;-0,0120;-0,0020;-0,0057;0,013
9,091358;0,0016;0,0116;-0,0057;0,013
9,096621;0,0152;0,0115;-0,0057;0,020
9,101541;0,0015;0,0108;-0,0057;0,012
9,106586;-0,0121;-0,0029;0,0079;0,015
9,113323;0,0016;-0,0166;-0,0057;0,018
9,116585;0,0016;0,0107;-0,0057;0,012
9,121911;-0,0112;0,0100;-0,0056;0,016
9,126777;-0,0111;-0,0037;0,0080;0,014
9,131923;-0,0112;-0,0037;-0,0056;0,013
9,136764;0,0025;0,0101;-0,0056;0,012
9,141986;0,0023;-0,0033;-0,0057;0,007
9,154689;0,0023;0,0103;-0,0057;0,012
9,155619;0,0023;0,0103;-0,0057;0,012
9,156323;0,0023;0,0103;-0,0193;0,022
9,162763;0,0021;-0,0031;-0,0057;0,007
9,166485;0,0021;-0,0167;-0,0193;0,026
9,171753;0,0021;-0,0167;-0,0057;0,018
9,176770;0,0021;-0,0031;-0,0193;0,020
9,182048;0,0146;-0,0028;0,0079;0,017
9,186694;0,0145;-0,0028;-0,0057;0,016
9,192353;0,0009;-0,0028;-0,0057;0,006
9,197056;0,0009;-0,0027;-0,0057;0,006
9,202127;-0,0119;-0,0026;-0,0057;0,013
9,206991;0,0018;-0,0026;-0,0057;0,006
9,212308;0,0017;0,0111;-0,0193;0,022
9,217427;0,0017;0,0111;-0,0057;0,013
9,222199;0,0016;-0,0024;-0,0057;0,006
9,227348;-0,0257;0,0112;-0,0057;0,029
9,232282;0,0016;-0,0024;-0,0193;0,020
9,237411;0,0016;-0,0024;-0,0057;0,006
9,242399;0,0015;0,0231;-0,0056;0,024
9,253781;0,0015;-0,0043;-0,0056;0,007
9,254476;0,0150;0,0093;-0,0056;0,019
9,257171;0,0014;0,0093;0,0080;0,012
9,262784;-0,0115;-0,0040;-0,0056;0,013
9,267720;0,0022;-0,0040;-0,0056;0,007
9,272636;0,0158;0,0096;-0,0056;0,019
9,277676;-0,0115;-0,0041;0,0080;0,015
9,282686;0,0020;-0,0038;0,0080;0,009
9,287845;0,0021;-0,0037;-0,0056;0,007
9,292789;-0,0116;-0,0037;-0,0056;0,013
9,297892;0,0157;0,0099;-0,0193;0,027
9,303020;0,0020;-0,0035;-0,0057;0,007
9,307757;-0,0117;-0,0035;0,0080;0,015
9,313304;0,0020;-0,0034;0,0080;0,009
9,317965;0,0020;-0,0036;-0,0057;0,007
9,323181;0,0018;-0,0034;-0,0057;0,007
9,327871;0,0153;-0,0033;-0,0057;0,017
9,333356;-0,0120;-0,0033;-0,0057;0,014
9,338594;0,0017;-0,0169;-0,0057;0,018
9,343105;0,0142;0,0096;-0,0193;0,026
9,353870;0,0005;-0,0042;0,0080;0,009
9,354558;-0,0131;0,0094;0,0080;0,018
9,358471;0,0005;-0,0042;-0,0193;0,020
9,363390;0,0004;0,0088;-0,0192;0,021
9,368318;0,0004;0,0087;0,0080;0,012
9,373322;-0,0133;-0,0048;-0,0056;0,015
9,379770;0,0002;-0,0047;0,0080;0,009
9,383621;0,0130;0,0083;0,0216;0,027
9,388474;-0,0143;-0,0190;0,0080;0,025
9,394170;-0,0005;-0,0054;-0,0056;0,008
9,399276;-0,0005;0,0082;0,0216;0,023
9,403563;-0,0005;-0,0050;0,0080;0,009
9,408543;-0,0142;-0,0050;-0,0056;0,016
9,413908;-0,0005;0,0086;-0,0056;0,010
9,418753;-0,0005;0,0085;-0,0056;0,010
9,423817;-0,0005;0,0080;-0,0056;0,010
9,429733;-0,0142;0,0079;-0,0056;0,017
9,434019;-0,0142;0,0079;-0,0192;0,025
9,439142;0,0130;-0,0057;0,0080;0,016
9,443816;-0,0006;-0,0053;0,0080;0,010
9,448822;-0,0006;-0,0053;-0,0056;0,008
9,453819;-0,0006;-0,0053;-0,0056;0,008
9,458909;-0,0142;0,0084;0,0080;0,018
9,470584;-0,0006;-0,0176;0,0080;0,019
9,471299;-0,0006;-0,0038;-0,0057;0,007
9,474346;-0,0006;0,0098;0,0080;0,013
9,479363;-0,0278;-0,0037;-0,0057;0,029
9,484020;-0,0005;0,0092;-0,0056;0,011
9,489206;0,0131;-0,0046;0,0080;0,016
9,494146;-0,0005;0,0090;-0,0056;0,011
9,499266;-0,0005;0,0090;0,0080;0,012
9,504257;-0,0005;0,0083;0,0080;0,012
9,509353;-0,0141;-0,0054;0,0080;0,017
9,514884;-0,0004;0,0082;0,0080;0,011
9,519545;-0,0140;-0,0053;-0,0056;0,016
9,524260;-0,0004;-0,0050;0,0080;0,009
9,529623;-0,0139;0,0086;0,0080;0,018
9,534604;-0,0139;-0,0050;-0,0056;0,016
9,541061;-0,0003;0,0087;-0,0192;0,021
9,544393;-0,0003;0,0082;0,0080;0,011
9,554535;-0,0002;0,0080;0,0080;0,011
9,555643;-0,0138;0,0081;0,0080;0,018
9,559546;-0,0002;-0,0055;-0,0056;0,008
9,564706;-0,0129;0,0076;0,0080;0,017
9,569847;0,0008;-0,0197;0,0080;0,021
9,574598;0,0007;-0,0061;0,0080;0,010
9,579843;-0,0129;0,0075;0,0080;0,017
9,584819;-0,0120;-0,0058;-0,0056;0,014
9,589813;-0,0120;-0,0058;0,0080;0,016
9,596148;-0,0120;-0,0057;-0,0056;0,014
9,599933;-0,0119;-0,0194;0,0080;0,024
