time;gFx;gFy;gFz;TgF
2.020765231;-0,0163;0,1243;0,9295;0,938
2.023435692;-0,0186;0,1238;0,9216;0,930
2.026135461;-0,0198;0,1245;0,9094;0,918
2.028215769;-0,0228;0,1215;0,9006;0,909
2.030946846;-0,0293;0,1220;0,8889;0,898
2.033185846;-0,0354;0,1223;0,8764;0,886
2.036082231;-0,0403;0,1228;0,8622;0,872
2.038734231;-0,0454;0,1210;0,8508;0,861
2.041080077;-0,0513;0,1223;0,8419;0,852
2.043924385;-0,0554;0,1231;0,8327;0,844
2.046173923;-0,0603;0,1233;0,8266;0,838
2.048281846;-0,0669;0,1215;0,8198;0,831
2.051079154;-0,0715;0,1179;0,8149;0,826
2.053379077;-0,0731;0,1128;0,8132;0,824
2.056306846;-0,0728;0,1052;0,8158;0,826
2.058685308;-0,0736;0,0961;0,8279;0,837
2.061058769;-0,0750;0,0876;0,8432;0,851
2.063549615;-0,0776;0,0839;0,8661;0,874
2.066289538;-0,0823;0,0776;0,8972;0,904
2.069015385;-0,0936;0,0766;0,9278;0,936
2.071245;-0,1470;0,1066;0,9621;0,979
2.074377231;-0,1740;0,1177;0,9732;0,996
2.076343385;-0,1334;0,1196;1,0215;1,037
2.078976615;-0,1236;0,1047;1,0523;1,065
2.081433923;-0,1197;0,0810;1,0765;1,086
2.083890231;-0,1260;0,0619;1,0951;1,104
2.086607154;-0,1417;0,0549;1,1037;1,114
2.098486538;-0,1524;0,0565;1,1181;1,130
2.100117615;-0,1659;0,0683;1,1305;1,145
2.101446769;-0,1749;0,0830;1,1447;1,161
2.101825231;-0,1805;0,0940;1,1537;1,171
2.102051769;-0,1835;0,1012;1,1598;1,179
2.102258769;-0,1812;0,1073;1,1601;1,179
2.103878461;-0,1779;0,1105;1,1542;1,173
2.111598769;-0,1784;0,1145;1,1437;1,163
2.112072308;-0,1744;0,1171;1,1303;1,150
2.112319461;-0,1635;0,1174;1,1193;1,137
2.114448077;-0,1581;0,1166;1,1074;1,125
2.116486461;-0,1510;0,1191;1,0970;1,114
2.119003692;-0,1470;0,1186;1,0860;1,102
2.121345923;-0,1417;0,1220;1,0748;1,091
2.124207385;-0,1412;0,1279;1,0626;1,079
2.126641923;-0,1376;0,1340;1,0516;1,069
2.128968923;-0,1358;0,1455;1,0394;1,058
2.131531077;-0,1346;0,1565;1,0289;1,049
2.134512;-0,1304;0,1690;1,0122;1,034
2.136756;-0,1297;0,1804;0,9973;1,022
2.140259692;-0,1236;0,1878;0,9837;1,009
2.141810461;-0,1195;0,1958;0,9683;0,995
2.144294231;-0,1209;0,2093;0,9537;0,984
2.146764385;-0,1192;0,2202;0,9419;0,975
2.149579692;-0,1216;0,2363;0,9311;0,968
2.151773615;-0,1214;0,2530;0,9218;0,964
2.154529308;-0,1153;0,2650;0,9160;0,961
2.157303769;-0,1095;0,2738;0,9113;0,958
2.159434846;-0,1034;0,2771;0,9072;0,954
2.161670461;-0,0994;0,2789;0,9038;0,951
2.164328923;-0,0931;0,2806;0,9031;0,950
2.166920308;-0,0869;0,2859;0,9029;0,951
2.169324;-0,0808;0,2901;0,9031;0,952
2.172105308;-0,0743;0,2967;0,9029;0,953
2.174891385;-0,0706;0,3023;0,9080;0,960
2.177019692;-0,0657;0,3106;0,9116;0,965
2.179521308;-0,0606;0,3174;0,9180;0,973
2.181905231;-0,0582;0,3227;0,9231;0,980
2.184569846;-0,0562;0,3292;0,9272;0,986
2.187360615;-0,0520;0,3332;0,9321;0,991
2.197398538;-0,0506;0,3367;0,9343;0,994
2.198773308;-0,0482;0,3395;0,9416;1,002
2.199710231;-0,0438;0,3427;0,9483;1,009
2.200533846;-0,0377;0,3446;0,9544;1,015
2.200922231;-0,0342;0,3512;0,9609;1,024
2.201854461;-0,0324;0,3578;0,9678;1,032
2.204598846;-0,0303;0,3654;0,9732;1,040
2.210106154;-0,0268;0,3705;0,9812;1,049
2.210587461;-0,0222;0,3788;0,9900;1,060
2.212640308;-0,0181;0,3854;0,9981;1,070
2.214855077;-0,0161;0,3893;1,0086;1,081
2.217681615;-0,0098;0,3989;1,0135;1,089
2.219751692;-0,0058;0,4059;1,0266;1,104
2.223997231;-0,0061;0,4162;1,0347;1,115
2.22566;-0,0056;0,4233;1,0440;1,127
2.227346231;0,0082;0,4223;1,0618;1,143
2.229832077;0,0097;0,4240;1,0727;1,153
2.232741846;0,0018;0,4303;1,0790;1,162
2.234987692;-0,0042;0,4425;1,0860;1,173
2.237658231;-0,0051;0,4543;1,0963;1,187
2.240484615;-0,0070;0,4658;1,1056;1,200
2.242483154;-0,0088;0,4711;1,1095;1,205
2.244881615;-0,0100;0,4743;1,1121;1,209
2.247347385;-0,0086;0,4765;1,1161;1,214
2.249933538;-0,0070;0,4780;1,1214;1,219
2.252346769;-0,0068;0,4783;1,1247;1,222
2.254953615;-0,0086;0,4807;1,1258;1,224
2.258029;-0,0075;0,4846;1,1303;1,230
2.260078231;-0,0086;0,4868;1,1337;1,234
2.262343077;-0,0112;0,4937;1,1371;1,240
2.264913308;-0,0127;0,4951;1,1371;1,240
2.267568385;-0,0127;0,4968;1,1393;1,243
2.270140077;-0,0107;0,4953;1,1432;1,246
2.273987154;-0,0107;0,4934;1,1510;1,252
2.27558;-0,0103;0,4892;1,1603;1,259
2.277691077;-0,0119;0,4902;1,1659;1,265
2.280226846;-0,0105;0,4912;1,1766;1,275
2.282744077;-0,0100;0,4924;1,1899;1,288
2.285122461;-0,0124;0,4973;1,2038;1,302
2.287657923;-0,0135;0,5044;1,2162;1,317
2.297687461;-0,0144;0,5086;1,2295;1,331
2.299115461;-0,0142;0,5134;1,2419;1,344
2.300088;-0,0098;0,5170;1,2514;1,354
2.300798154;-0,0063;0,5205;1,2581;1,361
2.301139461;-0,0042;0,5268;1,2639;1,369
2.302489846;-0,0007;0,5300;1,2675;1,374
2.315368692;-0,0042;0,5342;1,2681;1,376
2.316160923;-0,0039;0,5377;1,2686;1,378
2.316580077;-0,0044;0,5412;1,2722;1,383
2.316943692;-0,0026;0,5410;1,2710;1,381
2.317166846;-0,0005;0,5403;1,2679;1,378
2.318007154;0,0034;0,5423;1,2607;1,372
2.320313;0,0038;0,5440;1,2516;1,365
2.322923077;0,0062;0,5471;1,2414;1,357
2.325691692;0,0043;0,5473;1,2304;1,347
2.328027692;0,0060;0,5515;1,2187;1,338
2.330392077;0,0072;0,5503;1,2033;1,323
2.332785231;0,0082;0,5533;1,1931;1,315
2.335701615;0,0111;0,5542;1,1813;1,305
2.337877308;0,0106;0,5542;1,1703;1,295
2.340653231;0,0136;0,5542;1,1610;1,287
2.34288;0,0131;0,5557;1,1468;1,274
2.345506461;0,0116;0,5569;1,1303;1,260
2.347974538;0,0053;0,5552;1,1156;1,246
2.350662538;0,0026;0,5540;1,0997;1,231
2.353075461;-0,0010;0,5520;1,0839;1,216
2.357124692;-0,0046;0,5540;1,0678;1,203
2.358801308;-0,0063;0,5515;1,0538;1,189
2.360824077;-0,0107;0,5471;1,0404;1,176
2.363651692;-0,0176;0,5435;1,0284;1,163
2.365956923;-0,0256;0,5379;1,0194;1,153
2.367988385;-0,0337;0,5325;1,0110;1,143
2.370676615;-0,0410;0,5273;1,0052;1,136
2.373496692;-0,0447;0,5266;1,0003;1,131
2.375743769;-0,0471;0,5239;0,9937;1,124
2.378417;-0,0513;0,5205;0,9868;1,117
2.380814846;-0,0557;0,5188;0,9791;1,109
2.383349615;-0,0557;0,5198;0,9756;1,107
2.385850231;-0,0584;0,5195;0,9675;1,100
2.388348308;-0,0599;0,5193;0,9617;1,095
2.393336077;-0,0633;0,5144;0,9551;1,087
2.394133231;-0,0611;0,5107;0,9504;1,081
2.396218846;-0,0550;0,5090;0,9453;1,075
2.398558769;-0,0503;0,5044;0,9421;1,070
2.401125615;-0,0562;0,5021;0,9370;1,065
2.40336;-0,0628;0,4963;0,9318;1,058
2.407391077;-0,0650;0,4878;0,9290;1,051
2.408742154;-0,0618;0,4792;0,9246;1,043
2.410885231;-0,0587;0,4709;0,9185;1,034
2.413399769;-0,0554;0,4621;0,9129;1,025
2.416030538;-0,0506;0,4538;0,9041;1,013
2.418387154;-0,0422;0,4448;0,8994;1,004
2.420736;-0,0333;0,4373;0,8925;0,994
2.423401231;-0,0268;0,4287;0,8855;0,984
2.425928615;-0,0212;0,4226;0,8826;0,979
2.428515077;-0,0181;0,4164;0,8796;0,973
2.430935154;-0,0139;0,4076;0,8723;0,963
2.433557538;-0,0107;0,4001;0,8630;0,951
2.436120308;0,0004;0,3949;0,8573;0,944
2.439557231;-0,0019;0,3905;0,8488;0,934
2.441121923;-0,0044;0,3861;0,8466;0,931
2.443682461;-0,0037;0,3835;0,8454;0,928
2.446217231;-0,0042;0,3800;0,8400;0,922
2.448875385;-0,0024;0,3784;0,8344;0,916
2.451349231;-0,0012;0,3756;0,8339;0,915
2.453923077;0,0011;0,3691;0,8337;0,912
2.457328923;0,0001;0,3695;0,8354;0,913
2.459515077;0,0016;0,3688;0,8361;0,914
2.461151385;0,0018;0,3673;0,8354;0,913
2.463917308;-0,0014;0,3649;0,8368;0,913
2.466661615;-0,0014;0,3605;0,8361;0,911
2.468748385;-0,0026;0,3583;0,8368;0,910
2.471381615;-0,0061;0,3530;0,8398;0,911
2.474151385;-0,0044;0,3517;0,8415;0,912
2.476514538;-0,0075;0,3460;0,8461;0,914
2.479306231;-0,0081;0,3460;0,8473;0,915
2.481524385;-0,0112;0,3439;0,8473;0,915
2.483963461;-0,0161;0,3414;0,8496;0,916
2.486529846;-0,0217;0,3383;0,8496;0,915
2.493858154;-0,0281;0,3397;0,8491;0,915
2.495343077;-0,0340;0,3372;0,8456;0,911
2.496292308;-0,0361;0,3344;0,8437;0,908
2.497118154;-0,0366;0,3307;0,8403;0,904
2.499353846;-0,0377;0,3321;0,8349;0,899
2.501474538;-0,0398;0,3332;0,8347;0,900
2.504128615;-0,0413;0,3319;0,8319;0,897
2.509166769;-0,0420;0,3302;0,8327;0,897
2.510036308;-0,0438;0,3287;0,8339;0,897
2.512157846;-0,0452;0,3248;0,8339;0,896
2.514132923;-0,0452;0,3162;0,8371;0,896
2.516720615;-0,0457;0,3129;0,8393;0,897
2.519272923;-0,0433;0,3072;0,8454;0,901
2.522038231;-0,0420;0,3043;0,8512;0,905
2.524465231;-0,0410;0,2969;0,8549;0,906
2.526911077;-0,0401;0,2913;0,8571;0,906
2.529311769;-0,0377;0,2867;0,8610;0,908
2.532023461;-0,0368;0,2806;0,8649;0,910
2.534520615;-0,0330;0,2740;0,8659;0,909
2.536803692;-0,0312;0,2669;0,8691;0,910
2.539668923;-0,0264;0,2640;0,8710;0,911
2.542005538;-0,0217;0,2608;0,8710;0,909
2.544157615;-0,0198;0,2569;0,8701;0,907
2.546955461;-0,0184;0,2533;0,8720;0,908
2.549320923;-0,0176;0,2498;0,8766;0,912
2.551901538;-0,0166;0,2477;0,8769;0,911
2.554290231;-0,0105;0,2449;0,8759;0,910
2.556916385;-0,0073;0,2435;0,8782;0,911
2.559610846;0,0000;0,2454;0,8801;0,914
2.562168385;0,0034;0,2510;0,8803;0,915
2.564549846;0,0329;0,2820;0,8794;0,924
2.567083692;0,0178;0,2728;0,8754;0,917
2.569672923;-0,0249;0,2473;0,8982;0,932
2.576422461;-0,0364;0,2396;0,9069;0,939
2.577258538;-0,0408;0,2363;0,9004;0,932
2.577734538;-0,0381;0,2412;0,8903;0,923
2.579741308;-0,0389;0,2520;0,8857;0,922
2.582510231;-0,0496;0,2615;0,8859;0,925
2.584725308;-0,0571;0,2740;0,8931;0,936
2.587095692;-0,0631;0,2850;0,9006;0,947
2.599948692;-0,0652;0,2992;0,8994;0,950
2.600489923;-0,0633;0,3109;0,8960;0,951
2.600798231;-0,0587;0,3223;0,8915;0,950
2.601168077;-0,0564;0,3276;0,8835;0,944
2.601582231;-0,0554;0,3326;0,8752;0,938
2.602044;-0,0547;0,3380;0,8752;0,940
2.604590538;-0,0533;0,3404;0,8696;0,935
2.607280692;-0,0520;0,3476;0,8682;0,937
2.609870538;-0,0531;0,3546;0,8640;0,935
2.613035385;-0,0547;0,3621;0,8638;0,938
2.614904923;-0,0545;0,3651;0,8610;0,937
2.617440923;-0,0515;0,3693;0,8589;0,936
2.619775461;-0,0486;0,3717;0,8603;0,938
2.622956077;-0,0428;0,3727;0,8645;0,942
2.625039154;-0,0368;0,3754;0,8674;0,946
2.627600692;-0,0330;0,3805;0,8745;0,954
2.630105615;-0,0303;0,3849;0,8815;0,962
2.632365846;-0,0293;0,3893;0,8864;0,969
2.634985;-0,0312;0,3937;0,8908;0,974
2.637140923;-0,0279;0,3959;0,8972;0,981
2.639976615;-0,0277;0,3956;0,9045;0,988
2.642366231;-0,0281;0,3961;0,9080;0,991
2.644882769;-0,0296;0,3945;0,9124;0,994
2.647570461;-0,0320;0,3940;0,9160;0,998
2.649977846;-0,0335;0,3886;0,9197;0,999
2.652600692;-0,0308;0,3840;0,9218;0,999
2.656588308;-0,0277;0,3768;0,9243;0,999
2.657936;-0,0252;0,3712;0,9285;1,000
2.660292385;-0,0205;0,3658;0,9343;1,004
2.662997615;-0,0179;0,3632;0,9407;1,009
2.664977308;-0,0159;0,3605;0,9458;1,012
2.667966769;-0,0095;0,3570;0,9539;1,019
2.670413846;-0,0066;0,3551;0,9639;1,027
2.673263692;-0,0026;0,3530;0,9717;1,034
2.675459077;0,0006;0,3509;0,9812;1,042
2.678248385;-0,0019;0,3519;0,9849;1,046
2.680403385;-0,0049;0,3549;0,9942;1,056
2.682974538;-0,0093;0,3576;1,0015;1,063
2.685600077;-0,0168;0,3610;1,0108;1,073
2.687871692;-0,0235;0,3656;1,0184;1,082
2.698406846;-0,0291;0,3691;1,0242;1,089
2.699983461;-0,0323;0,3717;1,0301;1,096
2.700878769;-0,0373;0,3742;1,0320;1,098
2.701338769;-0,0457;0,3788;1,0389;1,107
2.701773308;-0,0528;0,3815;1,0440;1,113
2.702876615;-0,0562;0,3835;1,0487;1,118
2.713260385;-0,0579;0,3856;1,0548;1,125
2.714329846;-0,0628;0,3908;1,0601;1,132
2.714883769;-0,0669;0,3979;1,0669;1,141
2.715402538;-0,0711;0,4042;1,0706;1,147
2.715919154;-0,0767;0,4094;1,0709;1,149
2.717992615;-0,0799;0,4159;1,0723;1,153
2.720827769;-0,0782;0,4238;1,0778;1,161
2.723158846;-0,0796;0,4320;1,0814;1,167
2.725658231;-0,0831;0,4431;1,0799;1,170
2.728224;-0,0813;0,4531;1,0797;1,174
2.730892308;-0,0825;0,4618;1,0795;1,177
2.733987769;-0,0823;0,4687;1,0755;1,176
2.735584077;-0,0799;0,4721;1,0734;1,175
2.739625538;-0,0762;0,4770;1,0706;1,175
2.740618231;-0,0755;0,4819;1,0646;1,171
2.743250461;-0,0740;0,4853;1,0597;1,168
2.745886846;-0,0733;0,4872;1,0589;1,168
2.748087461;-0,0718;0,4841;1,0572;1,165
2.750870538;-0,0694;0,4848;1,0572;1,165
2.753149923;-0,0687;0,4839;1,0557;1,163
2.756961615;-0,0667;0,4823;1,0592;1,166
2.758320692;-0,0684;0,4834;1,0611;1,168
2.760950769;-0,0671;0,4829;1,0638;1,170
2.763443077;-0,0694;0,4832;1,0687;1,175
2.766141615;-0,0703;0,4799;1,0697;1,175
2.768729923;-0,0687;0,4783;1,0706;1,175
2.770843461;-0,0703;0,4785;1,0669;1,171
2.773958154;-0,0677;0,4821;1,0653;1,171
2.776101231;-0,0662;0,4834;1,0618;1,169
2.778525846;-0,0633;0,4834;1,0589;1,166
2.781021923;-0,0608;0,4851;1,0543;1,162
2.783679385;-0,0562;0,4875;1,0482;1,157
2.786109615;-0,0525;0,4878;1,0445;1,154
2.798719154;-0,0503;0,4900;1,0396;1,150
2.800890231;-0,0461;0,4929;1,0367;1,149
2.801617538;-0,0433;0,4958;1,0355;1,149
2.802157231;-0,0413;0,4981;1,0324;1,147
2.802593308;-0,0359;0,4965;1,0275;1,142
2.803056308;-0,0324;0,5002;1,0271;1,143
2.803998538;-0,0323;0,4985;1,0240;1,139
2.816256;-0,0337;0,4983;1,0179;1,134
2.816649846;-0,0312;0,4985;1,0133;1,130
2.816905;-0,0310;0,5009;1,0084;1,126
2.817373923;-0,0300;0,5030;1,0064;1,126
2.817738538;-0,0291;0,5042;1,0015;1,122
2.818904077;-0,0277;0,5074;0,9973;1,119
2.821599769;-0,0261;0,5086;0,9956;1,118
2.824096;-0,0264;0,5100;0,9959;1,119
2.826396692;-0,0230;0,5137;0,9977;1,122
2.828774538;-0,0184;0,5181;0,9993;1,126
2.831467154;-0,0147;0,5205;1,0003;1,128
2.834032923;-0,0117;0,5207;1,0008;1,128
2.836312692;-0,0105;0,5198;1,0020;1,129
2.839910846;-0,0061;0,5207;1,0045;1,131
2.841481846;-0,0046;0,5207;1,0054;1,132
2.844188692;-0,0023;0,5168;1,0042;1,129
2.846529;-0,0010;0,5158;1,0052;1,130
2.848931154;0,0001;0,5139;1,0089;1,132
2.851860077;-0,0014;0,5114;1,0113;1,133
2.854095077;-0,0034;0,5093;1,0140;1,135
2.856837231;-0,0056;0,5053;1,0186;1,137
2.859052615;-0,0056;0,5042;1,0215;1,139
2.861754154;-0,0063;0,5051;1,0220;1,140
2.864084615;-0,0144;0,5037;1,0242;1,141
2.866566231;-0,0200;0,5030;1,0240;1,141
2.869026769;-0,0249;0,5014;1,0194;1,136
2.871621308;-0,0252;0,4995;1,0194;1,135
2.876641923;-0,0235;0,4993;1,0166;1,133
2.877496923;-0,0219;0,5012;1,0179;1,135
2.879495077;-0,0203;0,5014;1,0128;1,130
2.881935461;-0,0207;0,5007;1,0093;1,127
2.884287077;-0,0200;0,5014;1,0042;1,123
2.886669231;-0,0195;0,5030;1,0003;1,120
2.894249538;-0,0181;0,5046;0,9924;1,114
2.894896615;-0,0203;0,5032;0,9835;1,105
2.895336615;-0,0198;0,5051;0,9742;1,098
2.896989538;-0,0173;0,5049;0,9624;1,087
2.899403692;-0,0186;0,5019;0,9556;1,080
2.901761231;-0,0193;0,4988;0,9470;1,071
2.904155692;-0,0256;0,4990;0,9390;1,064
2.906976308;-0,0323;0,4985;0,9341;1,059
2.909613231;-0,0389;0,5017;0,9302;1,058
2.912032615;-0,0454;0,5014;0,9248;1,053
2.914507154;-0,0531;0,5037;0,9229;1,053
2.916954461;-0,0569;0,5053;0,9214;1,052
2.919466538;-0,0618;0,5083;0,9194;1,052
2.922922461;-0,0667;0,5100;0,9206;1,055
2.924732923;-0,0687;0,5107;0,9209;1,055
2.927662538;-0,0694;0,5105;0,9234;1,057
2.929812692;-0,0706;0,5090;0,9297;1,062
2.932002231;-0,0706;0,5049;0,9365;1,066
2.934928615;-0,0655;0,4983;0,9414;1,067
2.936883154;-0,0633;0,4863;0,9473;1,067
2.939525538;-0,0562;0,4753;0,9468;1,061
2.942;-0,0464;0,4594;0,9485;1,055
2.944515077;-0,0396;0,4445;0,9500;1,050
2.946973538;-0,0310;0,4287;0,9444;1,038
2.949812923;-0,0232;0,4157;0,9378;1,026
2.952242538;-0,0144;0,4054;0,9311;1,016
2.954893923;-0,0081;0,3966;0,9246;1,006
2.958011692;-0,0044;0,3912;0,9211;1,001
2.959791385;0,0004;0,3930;0,9136;0,995
2.962378769;0,0060;0,3945;0,9038;0,986
2.964753538;0,0102;0,3977;0,8923;0,977
2.967537923;0,0136;0,4037;0,8831;0,971
2.969738231;0,0197;0,4108;0,8696;0,962
2.972914154;0,0234;0,4174;0,8603;0,957
2.974887769;0,0253;0,4289;0,8533;0,955
2.977533308;0,0260;0,4373;0,8461;0,953
2.979727077;0,0280;0,4462;0,8410;0,952
2.982455461;0,0280;0,4534;0,8366;0,952
2.984809615;0,0388;0,4531;0,8339;0,950
2.987798769;0,0590;0,4460;0,8325;0,946
2.992716308;0,0409;0,4480;0,8310;0,945
2.994235154;0,0197;0,4594;0,8312;0,950
2.995024692;0,0092;0,4714;0,8283;0,953
2.997603077;0,0078;0,4839;0,8249;0,956
3.000161231;0,0080;0,4870;0,8276;0,960
3.002366154;0,0150;0,4836;0,8283;0,959
3.005912692;0,0216;0,4788;0,8242;0,953
3.007829;0,0243;0,4697;0,8170;0,943
3.010251692;0,0234;0,4606;0,8100;0,932
3.012759385;0,0204;0,4567;0,8060;0,927
3.015133846;0,0160;0,4569;0,8039;0,925
3.017505308;0,0116;0,4594;0,8009;0,923
3.019866461;0,0102;0,4660;0,7973;0,924
3.022813231;0,0114;0,4655;0,7934;0,920
3.025373308;0,0148;0,4624;0,7867;0,913
3.027829538;0,0180;0,4597;0,7809;0,906
3.030040077;0,0219;0,4538;0,7799;0,903
3.032892;0,0285;0,4492;0,7799;0,900
3.034938538;0,0321;0,4433;0,7799;0,898
3.037390231;0,0385;0,4396;0,7821;0,898
3.040106769;0,0432;0,4404;0,7839;0,900
3.042599154;0,0441;0,4411;0,7911;0,907
3.045071461;0,0439;0,4408;0,7980;0,913
3.047657538;0,0449;0,4443;0,8088;0,924
3.050287154;0,0453;0,4455;0,8149;0,930
3.052860385;0,0461;0,4448;0,8217;0,936
3.056512308;0,0446;0,4429;0,8268;0,939
3.058126538;0,0400;0,4472;0,8395;0,952
3.060519461;0,0390;0,4494;0,8471;0,960
3.062954846;0,0358;0,4501;0,8566;0,968
3.065566538;0,0344;0,4492;0,8647;0,975
3.068143385;0,0341;0,4482;0,8728;0,982
3.070712308;0,0321;0,4460;0,8840;0,991
3.073746461;0,0302;0,4450;0,8957;1,001
3.075878846;0,0300;0,4457;0,9036;1,008
3.078395769;0,0280;0,4438;0,9138;1,016
3.080663692;0,0311;0,4450;0,9223;1,025
3.083069231;0,0292;0,4433;0,9339;1,034
3.085503154;0,0272;0,4420;0,9460;1,045
3.087926154;0,0241;0,4373;0,9583;1,054
3.093085;0,0195;0,4303;0,9649;1,057
3.093896385;0,0131;0,4259;0,9744;1,063
3.095802769;0,0062;0,4220;0,9807;1,068
3.098244692;-0,0014;0,4191;0,9854;1,071
3.100696692;-0,0100;0,4191;0,9907;1,076
3.103388923;-0,0184;0,4210;0,9891;1,075
3.116339385;-0,0235;0,4218;0,9891;1,076
3.117121;-0,0288;0,4247;0,9876;1,075
3.117613923;-0,0354;0,4262;0,9884;1,077
3.117963385;-0,0413;0,4262;0,9861;1,075
3.118256615;-0,0486;0,4262;0,9915;1,080
3.118482538;-0,0522;0,4296;0,9949;1,085
3.120658231;-0,0584;0,4324;1,0020;1,093
3.123382538;-0,0640;0,4303;1,0084;1,098
3.125934846;-0,0657;0,4271;1,0142;1,102
3.128501846;-0,0657;0,4233;1,0247;1,111
3.130876308;-0,0650;0,4184;1,0294;1,113
3.133501615;-0,0633;0,4166;1,0362;1,119
3.135914462;-0,0594;0,4152;1,0420;1,123
3.139300615;-0,0554;0,4154;1,0460;1,127
3.140987769;-0,0482;0,4150;1,0487;1,129
3.143586538;-0,0422;0,4154;1,0508;1,131
3.146201;-0,0361;0,4184;1,0508;1,132
3.148558769;-0,0335;0,4201;1,0487;1,130
3.151126846;-0,0266;0,4250;1,0494;1,132
3.153321923;-0,0247;0,4313;1,0472;1,133
3.155966231;-0,0217;0,4396;1,0428;1,132
3.158487077;-0,0205;0,4513;1,0367;1,131
3.161001308;-0,0222;0,4616;1,0291;1,128
3.163511692;-0,0254;0,4711;1,0194;1,123
3.166492385;-0,0274;0,4802;1,0057;1,115
3.168789308;-0,0310;0,4870;0,9924;1,106
3.171302462;-0,0354;0,4951;0,9798;1,098
3.174207769;-0,0391;0,5030;0,9656;1,089
3.176413923;-0,0435;0,5090;0,9519;1,080
3.179024923;-0,0454;0,5126;0,9409;1,072
3.181380923;-0,0464;0,5139;0,9336;1,067
3.183787154;-0,0515;0,5093;0,9255;1,058
3.186568615;-0,0525;0,5039;0,9221;1,052
3.193334846;-0,0542;0,4993;0,9229;1,051
3.194831385;-0,0562;0,4924;0,9238;1,048
3.195753923;-0,0564;0,4841;0,9267;1,047
3.196565231;-0,0554;0,4778;0,9307;1,048
3.199041308;-0,0520;0,4695;0,9341;1,047
3.201269308;-0,0464;0,4634;0,9363;1,046
3.203849846;-0,0408;0,4602;0,9399;1,047
3.216368615;-0,0359;0,4543;0,9424;1,047
3.217140615;-0,0324;0,4504;0,9446;1,047
3.217632615;-0,0274;0,4516;0,9470;1,050
3.217997231;-0,0252;0,4516;0,9490;1,051
3.218333615;-0,0205;0,4557;0,9488;1,053
3.218689308;-0,0139;0,4575;0,9488;1,053
3.221411385;-0,0110;0,4585;0,9521;1,057
3.224147077;-0,0051;0,4575;0,9553;1,059
3.226566846;0,0006;0,4599;0,9568;1,062
3.229090769;0,0075;0,4627;0,9605;1,066
3.231566231;0,0104;0,4658;0,9621;1,069
3.234128;0,0165;0,4702;0,9630;1,072
3.236704385;0,0197;0,4746;0,9656;1,076
3.239389846;0,0246;0,4755;0,9688;1,079
3.241788385;0,0280;0,4788;0,9758;1,087
3.244022769;0,0323;0,4826;0,9795;1,092
3.246686462;0,0323;0,4865;0,9844;1,099
3.249058462;0,0329;0,4958;0,9907;1,108
3.251751154;0,0329;0,5039;0,9964;1,117
3.254692692;0,0307;0,5093;1,0017;1,124
3.256870846;0,0288;0,5154;1,0071;1,132
3.259285;0,0253;0,5173;1,0101;1,135
3.261937308;0,0209;0,5181;1,0108;1,136
3.264121308;0,0211;0,5191;1,0120;1,138
3.266825308;0,0197;0,5142;1,0135;1,137
3.269330462;0,0178;0,5056;1,0171;1,136
3.276445846;0,0165;0,4976;1,0164;1,132
3.277292615;0,0173;0,4863;1,0154;1,126
3.277770538;0,0192;0,4748;1,0179;1,123
3.279376615;0,0227;0,4634;1,0198;1,120
3.281953;0,0209;0,4567;1,0228;1,120
3.284430769;0,0207;0,4521;1,0233;1,119
3.287029;0,0221;0,4482;1,0252;1,119
3.295492923;0,0195;0,4492;1,0238;1,118
3.296648385;0,0223;0,4516;1,0164;1,112
3.297496615;0,0214;0,4567;1,0098;1,108
3.298099154;0,0202;0,4648;1,0073;1,110
3.299390154;0,0229;0,4736;1,0003;1,107
3.302082846;0,0229;0,4856;0,9912;1,104
3.304455692;0,0223;0,4956;0,9832;1,101
3.307330462;0,0231;0,5042;0,9779;1,100
3.309721231;0,0221;0,5102;0,9705;1,097
3.312137538;0,0227;0,5119;0,9665;1,094
3.314789308;0,0234;0,5098;0,9632;1,090
3.317162538;0,0211;0,5078;0,9585;1,085
3.319886462;0,0178;0,5014;0,9572;1,081
3.323337231;0,0158;0,4951;0,9549;1,076
3.324762846;0,0143;0,4932;0,9525;1,073
3.327160385;0,0148;0,4909;0,9512;1,071
3.329752077;0,0136;0,4885;0,9465;1,065
3.332392923;0,0129;0,4870;0,9416;1,060
3.334869538;0,0141;0,4895;0,9372;1,057
3.337124615;0,0146;0,4916;0,9297;1,052
3.339894769;0,0153;0,4914;0,9206;1,044
3.342432308;0,0187;0,4934;0,9109;1,036
3.344713231;0,0192;0,4968;0,9038;1,032
3.347406154;0,0223;0,4961;0,8950;1,024
3.350158538;0,0263;0,4949;0,8867;1,016
3.352331692;0,0278;0,4958;0,8784;1,009
3.356689923;0,0307;0,4958;0,8694;1,001
3.357585615;0,0341;0,4934;0,8605;0,992
3.360249846;0,0365;0,4912;0,8545;0,986
3.363358538;0,0393;0,4858;0,8481;0,978
3.365102538;0,0429;0,4770;0,8468;0,973
3.367441615;0,0478;0,4683;0,8464;0,968
3.369803769;0,0500;0,4562;0,8449;0,962
3.376165846;0,0556;0,4480;0,8447;0,958
3.376944385;0,0595;0,4406;0,8493;0,959
3.377684923;0,0654;0,4313;0,8528;0,958
3.379988308;0,0683;0,4247;0,8589;0,961
3.382513;0,0715;0,4187;0,8625;0,961
3.385119077;0,0754;0,4125;0,8689;0,965
3.387632385;0,0788;0,4064;0,8759;0,969
