time;gFx;gFy;gFz;TgF
0.400114462;-0,0669;0,3229;0,9714;1,026
0.402702231;-0,0655;0,3194;0,9724;1,026
0.405109923;-0,0643;0,3180;0,9739;1,026
0.408993231;-0,0655;0,3150;0,9734;1,025
0.410408385;-0,0645;0,3113;0,9754;1,026
0.412907154;-0,0675;0,3078;0,9763;1,026
0.415325539;-0,0671;0,3078;0,9791;1,029
0.417949923;-0,0652;0,3055;0,9825;1,031
0.420630462;-0,0626;0,3043;0,9863;1,034
0.422821;-0,0591;0,3048;0,9876;1,035
0.425529;-0,0554;0,3043;0,9874;1,035
0.427898769;-0,0508;0,3048;0,9888;1,036
0.430271077;-0,0466;0,3036;0,9884;1,035
0.432816616;-0,0413;0,3043;0,9893;1,036
0.435409231;-0,0389;0,3060;0,9884;1,035
0.437905539;-0,0349;0,3065;0,9871;1,034
0.440336616;-0,0328;0,3082;0,9844;1,032
0.443201923;-0,0277;0,3085;0,9770;1,025
0.445525308;-0,0240;0,3078;0,9749;1,023
0.448077846;-0,0219;0,3082;0,9717;1,020
0.450756077;-0,0205;0,3094;0,9646;1,013
0.453250846;-0,0163;0,3090;0,9593;1,008
0.455603385;-0,0124;0,3097;0,9556;1,005
0.465450154;-0,0098;0,3109;0,9488;0,998
0.466788077;-0,0083;0,3113;0,9421;0,992
0.467584923;-0,0068;0,3113;0,9355;0,986
0.468325846;-0,0019;0,3143;0,9295;0,981
0.469316077;0,0006;0,3129;0,9253;0,977
0.470658154;0,0001;0,3116;0,9180;0,969
0.473084308;0,0043;0,3136;0,9136;0,966
0.493278769;0,0055;0,3146;0,9053;0,958
0.493792385;0,0078;0,3165;0,9018;0,956
0.494072308;0,0102;0,3199;0,8994;0,955
0.494300616;0,0097;0,3190;0,8974;0,952
0.494575462;0,0078;0,3216;0,8938;0,950
0.494801231;0,0069;0,3229;0,8889;0,946
0.495032;0,0058;0,3231;0,8884;0,945
0.495284077;0,0069;0,3214;0,8857;0,942
0.496300308;0,0075;0,3211;0,8840;0,941
0.498405308;0,0067;0,3199;0,8835;0,940
0.500793846;0,0090;0,3199;0,8813;0,938
0.503430231;0,0097;0,3206;0,8818;0,938
0.505666769;0,0106;0,3214;0,8838;0,940
0.508465616;0,0094;0,3211;0,8857;0,942
0.511106231;0,0136;0,3209;0,8880;0,944
0.513845923;0,0136;0,3199;0,8901;0,946
0.515815769;0,0139;0,3199;0,8928;0,948
0.518427692;0,0134;0,3211;0,8960;0,952
0.520846539;0,0129;0,3197;0,8994;0,955
0.523404308;0,0111;0,3221;0,9045;0,960
0.525934154;0,0085;0,3214;0,9082;0,963
0.528874231;0,0069;0,3223;0,9121;0,967
0.531233308;0,0050;0,3227;0,9138;0,969
0.533522769;0,0050;0,3229;0,9157;0,971
0.536096385;0,0034;0,3239;0,9182;0,974
0.538459692;0,0031;0,3248;0,9192;0,975
0.549304308;0,0041;0,3253;0,9199;0,976
0.550674846;0,0011;0,3229;0,9197;0,975
0.551490539;0,0023;0,3236;0,9227;0,978
0.552341923;0,0060;0,3251;0,9216;0,977
0.552857539;0,0062;0,3241;0,9216;0,977
0.553521;0,0062;0,3263;0,9190;0,975
0.556117539;0,0043;0,3265;0,9182;0,975
0.562071692;0,0031;0,3277;0,9182;0,975
0.562483462;0,0009;0,3292;0,9174;0,975
0.563953308;0,0038;0,3299;0,9182;0,976
0.566491769;0,0026;0,3336;0,9190;0,978
0.569177616;0,0013;0,3332;0,9223;0,981
0.571602154;-0,0002;0,3332;0,9241;0,982
0.575587077;0,0013;0,3332;0,9290;0,987
0.576854769;0,0016;0,3323;0,9323;0,990
0.578996;0,0046;0,3304;0,9375;0,994
0.581496692;0,0034;0,3299;0,9383;0,995
0.583948077;0,0036;0,3292;0,9429;0,999
0.586606231;0,0048;0,3277;0,9444;1,000
0.588969231;0,0060;0,3267;0,9481;1,003
0.591448308;0,0058;0,3246;0,9512;1,005
0.594298154;0,0058;0,3236;0,9537;1,007
0.596910154;0,0078;0,3227;0,9561;1,009
0.599122154;0,0097;0,3192;0,9602;1,012
0.601592077;0,0127;0,3162;0,9607;1,012
0.604055462;0,0146;0,3138;0,9607;1,011
0.606316923;0,0174;0,3113;0,9597;1,009
0.609978769;0,0209;0,3097;0,9565;1,006
0.611752923;0,0219;0,3048;0,9563;1,004
0.614188077;0,0253;0,3018;0,9537;1,001
0.616664308;0,0263;0,3033;0,9546;1,002
0.619209231;0,0280;0,3029;0,9553;1,003
0.621580923;0,0292;0,3001;0,9561;1,003
0.625141616;0,0319;0,3004;0,9583;1,005
0.626976923;0,0319;0,2997;0,9602;1,006
0.629144;0,0336;0,2994;0,9630;1,009
0.631670231;0,0348;0,2982;0,9624;1,008
0.634185;0,0321;0,2960;0,9612;1,006
0.637053923;0,0344;0,2950;0,9642;1,009
0.639531769;0,0336;0,2962;0,9612;1,006
0.642674462;0,0348;0,2941;0,9600;1,005
0.644565;0,0372;0,2933;0,9588;1,003
0.646862769;0,0358;0,2916;0,9583;1,002
0.649366462;0,0353;0,2901;0,9556;0,999
0.652015692;0,0348;0,2908;0,9527;0,997
0.654352692;0,0351;0,2911;0,9497;0,994
0.656924308;0,0358;0,2887;0,9516;0,995
0.660844077;0,0360;0,2904;0,9492;0,993
0.661882769;0,0358;0,2889;0,9481;0,992
0.664600692;0,0346;0,2884;0,9490;0,992
0.667096616;0,0346;0,2896;0,9492;0,993
0.669616308;0,0336;0,2918;0,9492;0,994
0.671977;0,0339;0,2923;0,9478;0,992
0.687085308;0,0332;0,2943;0,9478;0,993
0.687698846;0,0311;0,2969;0,9488;0,995
0.688026231;0,0280;0,2977;0,9456;0,992
0.688250231;0,0258;0,2967;0,9465;0,992
0.688474462;0,0267;0,3001;0,9456;0,992
0.688695462;0,0234;0,2992;0,9432;0,990
0.689629616;0,0207;0,2977;0,9446;0,991
0.692250231;0,0192;0,2994;0,9424;0,989
0.694769846;0,0178;0,2999;0,9427;0,989
0.697470154;0,0199;0,2985;0,9388;0,985
0.699664692;0,0199;0,2985;0,9392;0,986
0.702242231;0,0178;0,2987;0,9395;0,986
0.704731154;0,0148;0,2999;0,9388;0,986
0.708664692;0,0141;0,2997;0,9397;0,986
0.709940385;0,0109;0,3004;0,9395;0,986
0.712461308;0,0104;0,3004;0,9429;0,990
0.714850846;0,0080;0,3011;0,9439;0,991
0.717419462;0,0080;0,2997;0,9421;0,989
0.719933539;0,0067;0,2985;0,9411;0,987
0.722320923;0,0072;0,2982;0,9414;0,988
0.724813923;0,0087;0,2987;0,9416;0,988
0.727506231;0,0090;0,2962;0,9414;0,987
0.729878539;0,0067;0,2945;0,9399;0,985
0.732674462;0,0075;0,2957;0,9402;0,986
0.735166539;0,0075;0,2929;0,9441;0,988
0.737484;0,0090;0,2913;0,9444;0,988
0.740321;0,0060;0,2911;0,9483;0,992
0.750026231;0,0075;0,2899;0,9507;0,994
0.751554462;0,0065;0,2892;0,9551;0,998
0.75236;0,0062;0,2880;0,9578;1,000
0.752951154;0,0055;0,2894;0,9588;1,002
0.753269308;0,0041;0,2889;0,9614;1,004
0.755057231;0,0072;0,2908;0,9644;1,007
0.762637846;0,0102;0,2899;0,9656;1,008
0.763158539;0,0134;0,2889;0,9702;1,012
0.763372077;0,0158;0,2901;0,9710;1,014
0.765503154;0,0187;0,2869;0,9732;1,015
0.767936616;0,0204;0,2876;0,9763;1,018
0.770243154;0,0214;0,2880;0,9805;1,022
0.772727462;0,0265;0,2874;0,9849;1,026
0.775436077;0,0319;0,2892;0,9839;1,026
0.778690154;0,0383;0,2901;0,9825;1,025
0.780204692;0,0427;0,2918;0,9815;1,025
0.783019692;0,0449;0,2904;0,9810;1,024
0.785440692;0,0446;0,2889;0,9783;1,021
0.787905846;0,0488;0,2892;0,9749;1,018
0.790244308;0,0512;0,2884;0,9727;1,016
0.792940077;0,0527;0,2876;0,9698;1,013
0.795492308;0,0532;0,2904;0,9683;1,012
0.797840077;0,0521;0,2904;0,9670;1,011
0.800523077;0,0509;0,2941;0,9656;1,011
0.803115462;0,0468;0,2964;0,9644;1,010
0.805358539;0,0444;0,2992;0,9634;1,010
0.809279077;0,0397;0,3041;0,9595;1,007
0.810967385;0,0395;0,3021;0,9609;1,008
0.813169231;0,0434;0,3016;0,9561;1,004
0.815610539;0,0478;0,3011;0,9512;0,999
0.817900923;0,0493;0,3009;0,9481;0,996
0.820487692;0,0500;0,2989;0,9463;0,994
0.822928692;0,0488;0,2952;0,9404;0,987
0.825323077;0,0465;0,2941;0,9390;0,985
0.828169;0,0463;0,2931;0,9385;0,984
0.830725308;0,0402;0,2916;0,9358;0,981
0.833155077;0,0288;0,2948;0,9358;0,982
0.835593308;0,0309;0,2887;0,9421;0,986
0.838087692;0,0363;0,2889;0,9434;0,987
0.850098231;0,0429;0,2874;0,9421;0,986
0.851686231;0,0468;0,2836;0,9458;0,989
0.852559462;0,0483;0,2831;0,9490;0,991
0.853090769;0,0434;0,2818;0,9551;0,997
0.853395692;0,0400;0,2833;0,9600;1,002
0.853688;0,0370;0,2799;0,9656;1,006
0.855653846;0,0363;0,2806;0,9698;1,010
0.877074769;0,0370;0,2796;0,9734;1,013
0.877548385;0,0372;0,2811;0,9763;1,017
0.877793539;0,0365;0,2820;0,9786;1,019
0.878095692;0,0341;0,2799;0,9815;1,021
0.878385;0,0358;0,2775;0,9822;1,021
0.878760923;0,0360;0,2791;0,9822;1,022
0.879064;0,0375;0,2775;0,9837;1,023
0.879501231;0,0404;0,2777;0,9815;1,021
0.879796385;0,0409;0,2803;0,9800;1,020
0.881100692;0,0407;0,2818;0,9766;1,017
0.883969616;0,0395;0,2848;0,9761;1,018
0.885857846;0,0412;0,2859;0,9734;1,015
0.888542846;0,0424;0,2845;0,9705;1,012
0.891684385;0,0458;0,2848;0,9668;1,009
0.893545846;0,0495;0,2859;0,9630;1,006
0.896149846;0,0490;0,2867;0,9597;1,003
0.898870231;0,0490;0,2867;0,9561;0,999
0.901202769;0,0497;0,2887;0,9521;0,996
0.903749308;0,0500;0,2889;0,9504;0,995
0.906100077;0,0495;0,2880;0,9476;0,992
0.908947154;0,0497;0,2892;0,9446;0,989
0.911735769;0,0485;0,2894;0,9448;0,989
0.914093539;0,0512;0,2882;0,9424;0,987
0.916258154;0,0514;0,2894;0,9421;0,987
0.918930846;0,0505;0,2887;0,9416;0,986
0.921210462;0,0542;0,2871;0,9416;0,986
0.924059077;0,0534;0,2887;0,9409;0,986
0.926454769;0,0554;0,2876;0,9411;0,986
0.929125308;0,0576;0,2852;0,9392;0,983
0.931492385;0,0574;0,2852;0,9370;0,981
0.933986769;0,0563;0,2845;0,9372;0,981
0.936318462;0,0578;0,2845;0,9380;0,982
0.939089308;0,0578;0,2838;0,9370;0,981
0.942299385;0,0590;0,2833;0,9378;0,981
0.944020308;0,0583;0,2836;0,9383;0,982
0.946593;0,0586;0,2864;0,9390;0,983
0.949185923;0,0598;0,2848;0,9404;0,984
0.951553;0,0578;0,2859;0,9411;0,985
0.953853539;0,0612;0,2855;0,9404;0,985
0.956319462;0,0614;0,2845;0,9419;0,986
0.960321231;0,0623;0,2850;0,9444;0,988
0.961688077;0,0607;0,2850;0,9463;0,990
0.963883077;0,0637;0,2838;0,9478;0,991
0.966855077;0,0649;0,2836;0,9509;0,994
0.969041539;0,0619;0,2815;0,9529;0,996
0.971909308;0,0626;0,2818;0,9546;0,997
0.974472;0,0612;0,2799;0,9570;0,999
0.977121308;0,0595;0,2796;0,9593;1,001
0.979520616;0,0602;0,2771;0,9609;1,002
0.982012692;0,0614;0,2769;0,9626;1,004
0.985266231;0,0639;0,2759;0,9656;1,006
0.986747077;0,0612;0,2767;0,9681;1,009
0.988986231;0,0607;0,2762;0,9695;1,010
0.991807462;0,0607;0,2750;0,9702;1,010
0.994136308;0,0626;0,2728;0,9710;1,011
0.997179154;0,0623;0,2720;0,9749;1,014
0.999311462;0,0619;0,2722;0,9766;1,016
1.001709231;0,0619;0,2722;0,9783;1,017
1.004191385;0,0632;0,2733;0,9786;1,018
1.006653231;0,0614;0,2726;0,9819;1,021
1.010055077;0,0605;0,2726;0,9810;1,020
1.011947154;0,0600;0,2713;0,9827;1,021
1.014240692;0,0600;0,2691;0,9817;1,020
1.016948308;0,0581;0,2710;0,9825;1,021
1.019642231;0,0581;0,2720;0,9835;1,022
1.021845846;0,0561;0,2738;0,9810;1,020
1.025260385;0,0534;0,2713;0,9793;1,018
1.027048;0,0527;0,2728;0,9800;1,019
1.029401616;0,0514;0,2722;0,9779;1,016
1.031882539;0,0485;0,2733;0,9773;1,016
1.034597231;0,0481;0,2715;0,9788;1,017
1.037114846;0,0468;0,2715;0,9781;1,016
1.039756077;0,0412;0,2706;0,9776;1,015
1.042178846;0,0419;0,2706;0,9758;1,014
1.044711769;0,0402;0,2720;0,9763;1,014
1.047100077;0,0383;0,2743;0,9727;1,011
1.049736;0,0385;0,2720;0,9698;1,008
1.052238462;0,0370;0,2745;0,9681;1,007
1.05466;0,0356;0,2735;0,9651;1,004
1.066495462;0,0341;0,2752;0,9630;1,002
1.067762462;0,0326;0,2767;0,9585;0,998
1.068332;0,0314;0,2767;0,9561;0,996
1.068856923;0,0300;0,2769;0,9509;0,991
1.069436;0,0288;0,2762;0,9483;0,988
1.069936692;0,0276;0,2771;0,9458;0,986
1.072347692;0,0248;0,2782;0,9421;0,983
1.079774769;0,0255;0,2787;0,9385;0,979
1.080451385;0,0265;0,2791;0,9343;0,975
1.080782231;0,0241;0,2794;0,9334;0,975
1.083096692;0,0241;0,2801;0,9334;0,975
1.086227385;0,0251;0,2803;0,9316;0,973
1.087260923;0,0251;0,2815;0,9307;0,973
1.089693923;0,0251;0,2813;0,9334;0,975
1.092319692;0,0276;0,2811;0,9355;0,977
1.094782154;0,0270;0,2784;0,9360;0,977
1.097325308;0,0255;0,2764;0,9390;0,979
1.099820692;0,0285;0,2789;0,9419;0,983
1.102254231;0,0300;0,2769;0,9448;0,985
1.105113846;0,0297;0,2750;0,9488;0,988
1.108665539;0,0300;0,2745;0,9521;0,991
1.110429923;0,0288;0,2745;0,9546;0,994
1.112751692;0,0290;0,2733;0,9553;0,994
1.115278539;0,0316;0,2708;0,9549;0,993
1.117499769;0,0323;0,2682;0,9583;0,996
1.120178462;0,0326;0,2671;0,9621;0,999
1.122660077;0,0336;0,2642;0,9626;0,999
1.125142231;0,0329;0,2617;0,9619;0,997
1.128312616;0,0341;0,2589;0,9649;1,000
1.129963769;0,0363;0,2573;0,9661;1,000
1.132556692;0,0339;0,2576;0,9663;1,001
1.135236385;0,0356;0,2569;0,9675;1,002
1.137793923;0,0363;0,2564;0,9700;1,004
1.140445616;0,0393;0,2608;0,9673;1,003
1.145819692;0,0383;0,2594;0,9651;1,000
1.146510769;0,0393;0,2613;0,9634;0,999
1.148040692;0,0427;0,2601;0,9614;0,997
1.150598846;0,0439;0,2628;0,9614;0,998
1.152953308;0,0453;0,2625;0,9607;0,997
1.155417308;0,0456;0,2638;0,9583;0,995
1.171894231;0,0461;0,2650;0,9590;0,996
1.172758462;0,0473;0,2650;0,9597;0,997
1.173111154;0,0456;0,2662;0,9590;0,996
1.173411077;0,0453;0,2669;0,9595;0,997
1.173738154;0,0449;0,2684;0,9632;1,001
1.174064692;0,0439;0,2674;0,9649;1,002
1.174356;0,0439;0,2682;0,9661;1,004
1.176802154;0,0437;0,2679;0,9688;1,006
1.177983385;0,0429;0,2713;0,9712;1,009
1.180516385;0,0393;0,2710;0,9695;1,007
1.183161616;0,0385;0,2691;0,9712;1,009
1.185502539;0,0407;0,2682;0,9722;1,009
1.188176;0,0404;0,2689;0,9698;1,007
1.191995769;0,0385;0,2689;0,9695;1,007
1.193455077;0,0397;0,2687;0,9670;1,004
1.195981308;0,0397;0,2682;0,9681;1,005
1.198177231;0,0395;0,2677;0,9653;1,003
1.200679385;0,0393;0,2669;0,9642;1,001
1.203176385;0,0390;0,2650;0,9630;1,000
1.20542;0,0385;0,2638;0,9614;0,998
1.208221231;0,0402;0,2628;0,9581;0,994
1.211147154;0,0402;0,2605;0,9576;0,993
1.213717616;0,0416;0,2603;0,9570;0,993
1.215871769;0,0395;0,2591;0,9544;0,990
1.218374846;0,0390;0,2610;0,9541;0,990
1.220965308;0,0397;0,2601;0,9563;0,992
1.223382231;0,0400;0,2596;0,9549;0,990
1.226317;0,0404;0,2582;0,9551;0,990
1.228532616;0,0390;0,2576;0,9556;0,990
1.230894154;0,0404;0,2586;0,9551;0,990
1.233974462;0,0432;0,2596;0,9578;0,993
1.236074231;0,0407;0,2608;0,9556;0,991
1.238451154;0,0414;0,2630;0,9558;0,992
1.241408;0,0427;0,2640;0,9563;0,993
1.244081231;0,0434;0,2638;0,9529;0,990
1.246144692;0,0427;0,2642;0,9532;0,990
1.248736616;0,0434;0,2671;0,9512;0,989
1.251226769;0,0473;0,2694;0,9504;0,989
1.253791077;0,0453;0,2687;0,9468;0,985
1.256157616;0,0434;0,2684;0,9470;0,985
1.261180692;0,0421;0,2694;0,9460;0,985
1.262460692;0,0437;0,2696;0,9468;0,985
1.263493231;0,0424;0,2684;0,9473;0,985
1.265969846;0,0429;0,2703;0,9439;0,983
1.268886846;0,0427;0,2689;0,9409;0,980
1.271015692;0,0427;0,2687;0,9402;0,979
1.273995769;0,0414;0,2669;0,9434;0,981
1.276141616;0,0390;0,2674;0,9432;0,981
1.278498846;0,0383;0,2659;0,9458;0,983
1.281257539;0,0375;0,2635;0,9448;0,982
1.283643692;0,0395;0,2630;0,9453;0,982
1.286297308;0,0378;0,2625;0,9453;0,982
1.288583462;0,0400;0,2613;0,9485;0,985
1.292051769;0,0409;0,2601;0,9497;0,986
1.293874539;0,0414;0,2615;0,9502;0,986
1.296355385;0,0439;0,2594;0,9537;0,989
1.298988923;0,0434;0,2594;0,9541;0,990
1.301447077;0,0451;0,2633;0,9549;0,992
1.303777;0,0441;0,2598;0,9572;0,993
1.306145231;0,0451;0,2594;0,9581;0,994
1.309026769;0,0444;0,2579;0,9585;0,994
1.311785;0,0432;0,2579;0,9602;0,995
1.314171692;0,0437;0,2615;0,9632;0,999
1.316697539;0,0432;0,2620;0,9646;1,000
1.319038846;0,0461;0,2628;0,9651;1,001
1.321462846;0,0473;0,2635;0,9670;1,003
1.325678462;0,0465;0,2645;0,9700;1,006
1.327431769;0,0485;0,2654;0,9693;1,006
1.329124385;0,0485;0,2640;0,9705;1,007
1.331585923;0,0493;0,2654;0,9681;1,005
1.334060923;0,0478;0,2650;0,9678;1,005
1.336616;0,0495;0,2657;0,9686;1,006
1.339099692;0,0495;0,2657;0,9710;1,008
1.342242462;0,0470;0,2654;0,9734;1,010
1.344324616;0,0470;0,2647;0,9722;1,009
1.346895692;0,0451;0,2638;0,9734;1,009
1.34914;0,0414;0,2645;0,9705;1,007
1.351832923;0,0393;0,2633;0,9710;1,007
1.354128692;0,0395;0,2622;0,9724;1,008
1.356810846;0,0412;0,2625;0,9698;1,006
1.361736385;0,0416;0,2628;0,9719;1,008
1.362513;0,0414;0,2622;0,9698;1,005
1.364430154;0,0381;0,2625;0,9673;1,003
1.366634846;0,0336;0,2603;0,9673;1,002
1.369249846;0,0323;0,2573;0,9642;0,998
1.372118539;0,0307;0,2557;0,9619;0,996
1.375145616;0,0285;0,2554;0,9621;0,996
1.376941846;0,0258;0,2582;0,9597;0,994
1.379237616;0,0285;0,2545;0,9581;0,992
1.381874462;0,0314;0,2557;0,9561;0,990
1.384342539;0,0344;0,2517;0,9527;0,986
1.386940077;0,0334;0,2473;0,9478;0,980
1.389222462;0,0353;0,2489;0,9444;0,977
