time;gFx;gFy;gFz;TgF
0.208647077;-0,0215;0,0786;1,0024;1,006
0.211528308;-0,0210;0,0763;1,0024;1,006
0.21369877;-0,0193;0,0761;1,0017;1,005
0.21869477;-0,0200;0,0761;1,0049;1,008
0.219140077;-0,0198;0,0739;1,0024;1,005
0.22146777;-0,0188;0,0766;0,9993;1,002
0.223672308;-0,0179;0,0773;0,9986;1,002
0.22666;-0,0193;0,0732;0,9956;0,998
0.228799385;-0,0179;0,0717;0,9940;0,997
0.23118677;-0,0173;0,0735;0,9886;0,991
0.233947077;-0,0156;0,0719;0,9847;0,987
0.236288923;-0,0151;0,0719;0,9812;0,984
0.238850462;-0,0127;0,0727;0,9798;0,983
0.241276923;-0,0117;0,0739;0,9819;0,985
0.244210462;-0,0112;0,0763;0,9859;0,989
0.246317847;-0,0119;0,0803;0,9896;0,993
0.249737231;-0,0142;0,0835;0,9942;0,998
0.251593847;-0,0144;0,0839;0,9986;1,002
0.254073308;-0,0168;0,0881;1,0057;1,010
0.256464385;-0,0215;0,0900;1,0093;1,014
0.258802462;-0,0240;0,0917;1,0115;1,016
0.261407154;-0,0261;0,0944;1,0120;1,017
0.263854847;-0,0315;0,0966;1,0145;1,020
0.266695462;-0,0337;0,0947;1,0154;1,020
0.269065308;-0,0340;0,0942;1,0138;1,019
0.271748308;-0,0371;0,0954;1,0120;1,017
0.274112616;-0,0389;0,0932;1,0110;1,016
0.276541923;-0,0408;0,0942;1,0076;1,013
0.279164385;-0,0408;0,0940;1,0105;1,016
0.288770231;-0,0403;0,0949;1,0096;1,015
0.289614231;-0,0420;0,0959;1,0093;1,015
0.290020616;-0,0433;0,0989;1,0091;1,015
0.290370154;-0,0433;0,1003;1,0076;1,014
0.291780616;-0,0420;0,1010;1,0047;1,011
0.294361;-0,0420;0,1028;1,0035;1,010
0.296961847;-0,0410;0,1035;1,0020;1,008
0.303505847;-0,0384;0,1015;0,9996;1,005
0.304008616;-0,0377;0,1017;0,9988;1,005
0.304530539;-0,0368;0,1020;0,9977;1,004
0.307392616;-0,0386;0,1012;0,9942;1,000
0.309859385;-0,0393;0,1017;0,9940;1,000
0.311884923;-0,0396;0,1028;0,9907;0,997
0.314217616;-0,0398;0,1008;0,9907;0,997
0.317047462;-0,0428;0,1003;0,9900;0,996
0.319464077;-0,0452;0,1017;0,9898;0,996
0.32222;-0,0445;0,1010;0,9891;0,995
0.324578462;-0,0461;0,1012;0,9896;0,996
0.327916308;-0,0484;0,1030;0,9881;0,995
0.329645308;-0,0452;0,1012;0,9854;0,992
0.333628616;-0,0433;0,1028;0,9830;0,989
0.334842847;-0,0420;0,1033;0,9805;0,987
0.337295154;-0,0396;0,1024;0,9803;0,986
0.339636308;-0,0384;0,1020;0,9786;0,985
0.342149616;-0,0366;0,1045;0,9763;0,983
0.344713616;-0,0349;0,1037;0,9756;0,982
0.347128923;-0,0349;0,1015;0,9734;0,979
0.350001847;-0,0333;0,0991;0,9714;0,977
0.352213923;-0,0352;0,1001;0,9717;0,978
0.354817308;-0,0377;0,1001;0,9695;0,975
0.357480077;-0,0368;0,0993;0,9695;0,975
0.361768308;-0,0361;0,0964;0,9707;0,976
0.362724077;-0,0377;0,0949;0,9754;0,981
0.364739154;-0,0384;0,0944;0,9779;0,983
0.36745177;-0,0398;0,0937;0,9805;0,986
0.371315385;-0,0379;0,0942;0,9822;0,987
0.372680385;-0,0368;0,0968;0,9854;0,991
0.374897539;-0,0371;0,0917;0,9876;0,992
0.377385616;-0,0359;0,0923;0,9907;0,996
0.380308616;-0,0342;0,0915;0,9917;0,997
0.389931462;-0,0330;0,0919;0,9919;0,997
0.390548;-0,0300;0,0923;0,9954;1,000
0.390866462;-0,0312;0,0935;0,9973;1,002
0.391223077;-0,0328;0,0937;0,9986;1,003
0.392292616;-0,0324;0,0954;1,0012;1,006
0.395388308;-0,0323;0,0952;1,0045;1,010
0.397580077;-0,0342;0,0973;1,0066;1,012
0.401519462;-0,0347;0,0971;1,0098;1,015
0.402556385;-0,0361;0,0981;1,0128;1,018
0.405273847;-0,0342;0,0998;1,0128;1,018
0.407895693;-0,0349;0,0989;1,0133;1,019
0.410128693;-0,0320;0,0966;1,0103;1,015
0.412734847;-0,0291;0,0968;1,0086;1,014
0.415692;-0,0256;0,0947;1,0045;1,009
0.418169616;-0,0235;0,0924;1,0003;1,005
0.420398847;-0,0219;0,0893;0,9986;1,003
0.422670539;-0,0144;0,0856;0,9944;0,998
0.425353231;-0,0124;0,0844;0,9910;0,995
0.428137231;-0,0079;0,0839;0,9891;0,993
0.43022277;-0,0024;0,0803;0,9884;0,992
0.433547077;0,0034;0,0786;0,9886;0,992
0.435722462;0,0082;0,0754;0,9881;0,991
0.437809308;0,0131;0,0749;0,9924;0,995
0.440562231;0,0160;0,0714;0,9947;0,997
0.443378154;0,0202;0,0714;0,9959;0,999
0.445561923;0,0185;0,0710;0,9991;1,002
0.448248308;0,0204;0,0717;1,0022;1,005
0.451055154;0,0229;0,0705;1,0061;1,009
0.45298377;0,0216;0,0712;1,0098;1,013
0.455547462;0,0192;0,0690;1,0103;1,013
0.458244923;0,0167;0,0683;1,0115;1,014
0.460700077;0,0155;0,0678;1,0110;1,013
0.463478231;0,0129;0,0663;1,0103;1,013
0.467082231;0,0129;0,0661;1,0098;1,012
0.468536693;0,0121;0,0661;1,0073;1,010
0.470617923;0,0118;0,0663;1,0035;1,006
0.473438231;0,0136;0,0644;0,9981;1,000
0.475897539;0,0148;0,0658;0,9930;0,995
0.478258847;0,0153;0,0646;0,9912;0,993
0.481001923;0,0153;0,0681;0,9871;0,990
0.483848616;0,0121;0,0683;0,9859;0,988
0.485950539;0,0102;0,0707;0,9847;0,987
0.488381;0,0094;0,0732;0,9815;0,984
0.490924;0,0094;0,0737;0,9825;0,985
0.493475077;0,0072;0,0773;0,9851;0,988
0.495869231;0,0041;0,0773;0,9827;0,986
0.498488077;0,0034;0,0773;0,9851;0,988
0.508107385;0,0000;0,0798;0,9861;0,989
0.508717;-0,0023;0,0819;0,9891;0,992
0.509073539;-0,0044;0,0822;0,9900;0,993
0.509368693;-0,0066;0,0837;0,9923;0,996
0.511145539;-0,0093;0,0854;0,9947;0,998
0.51353877;-0,0103;0,0842;0,9981;1,002
0.529126539;-0,0151;0,0837;0,9981;1,002
0.529672616;-0,0207;0,0830;0,9949;0,999
0.529981923;-0,0242;0,0817;0,9868;0,991
0.530273539;-0,0256;0,0812;0,9837;0,987
0.530607385;-0,0264;0,0798;0,9825;0,986
0.530887462;-0,0271;0,0812;0,9819;0,986
0.531176693;-0,0256;0,0825;0,9835;0,987
0.534216;-0,0261;0,0856;0,9871;0,991
0.536058539;-0,0242;0,0879;0,9868;0,991
0.538581308;-0,0228;0,0879;0,9898;0,994
0.541353539;-0,0222;0,0903;0,9924;0,997
0.543650847;-0,0184;0,0898;0,9935;0,998
0.546269616;-0,0188;0,0898;0,9944;0,999
0.55021077;-0,0161;0,0908;0,9959;1,000
0.551881539;-0,0163;0,0910;0,9984;1,003
0.55388777;-0,0156;0,0903;1,0005;1,005
0.556384077;-0,0151;0,0891;1,0047;1,009
0.558950539;-0,0149;0,0866;1,0089;1,013
0.561342847;-0,0144;0,0851;1,0084;1,012
0.563790231;-0,0122;0,0817;1,0091;1,012
0.566904616;-0,0127;0,0805;1,0140;1,017
0.569017616;-0,0132;0,0807;1,0164;1,020
0.572039154;-0,0117;0,0803;1,0164;1,020
0.574015693;-0,0103;0,0803;1,0182;1,021
0.577296077;-0,0105;0,0815;1,0161;1,019
0.578945308;-0,0105;0,0805;1,0159;1,019
0.581489923;-0,0095;0,0798;1,0174;1,021
0.584212616;-0,0135;0,0817;1,0177;1,021
0.586556385;-0,0124;0,0791;1,0171;1,020
0.589055462;-0,0156;0,0781;1,0169;1,020
0.591898539;-0,0173;0,0793;1,0147;1,018
0.594090154;-0,0193;0,0795;1,0105;1,014
0.596910847;-0,0228;0,0783;1,0105;1,014
0.60779877;-0,0242;0,0783;1,0093;1,013
0.608533539;-0,0259;0,0798;1,0093;1,013
0.608931154;-0,0244;0,0807;1,0061;1,010
0.609308385;-0,0247;0,0812;1,0024;1,006
0.609625308;-0,0266;0,0807;0,9996;1,003
0.611620923;-0,0256;0,0803;0,9964;1,000
0.614142154;-0,0261;0,0803;0,9952;0,999
0.62094377;-0,0300;0,0793;0,9919;0,996
0.621482462;-0,0288;0,0805;0,9905;0,994
0.621822231;-0,0308;0,0812;0,9879;0,992
0.624486231;-0,0317;0,0810;0,9849;0,989
0.626848308;-0,0284;0,0800;0,9863;0,990
0.629199693;-0,0293;0,0793;0,9832;0,987
0.633021847;-0,0298;0,0800;0,9822;0,986
0.634302462;-0,0296;0,0791;0,9842;0,988
0.63687877;-0,0284;0,0773;0,9837;0,987
0.639590154;-0,0252;0,0770;0,9830;0,986
0.641910847;-0,0235;0,0766;0,9812;0,984
0.644473616;-0,0179;0,0779;0,9812;0,984
0.652073308;-0,0132;0,0786;0,9795;0,983
0.652825231;-0,0130;0,0803;0,9795;0,983
0.653240385;-0,0110;0,0800;0,9793;0,983
0.654551385;-0,0100;0,0800;0,9819;0,985
0.656926154;-0,0081;0,0803;0,9835;0,987
0.659485231;-0,0093;0,0798;0,9839;0,987
0.661862847;-0,0093;0,0805;0,9859;0,989
0.664272693;-0,0100;0,0810;0,9866;0,990
0.666947462;-0,0144;0,0807;0,9917;0,995
0.669495385;-0,0156;0,0800;0,9932;0,997
0.672332693;-0,0184;0,0791;0,9947;0,998
0.674501539;-0,0200;0,0812;0,9956;0,999
0.677333923;-0,0203;0,0803;0,9949;0,998
0.679658231;-0,0230;0,0805;0,9964;1,000
0.686443462;-0,0252;0,0793;0,9966;1,000
0.687107385;-0,0268;0,0803;0,9954;0,999
0.687557923;-0,0252;0,0795;0,9988;1,002
0.690050462;-0,0235;0,0773;1,0022;1,005
0.692525847;-0,0215;0,0795;1,0015;1,005
0.694870462;-0,0200;0,0791;1,0022;1,006
0.697281231;-0,0166;0,0766;1,0042;1,007
0.708156923;-0,0142;0,0756;1,0040;1,007
0.709342539;-0,0098;0,0763;1,0042;1,007
0.709997923;-0,0070;0,0749;1,0047;1,008
0.710526847;-0,0042;0,0747;1,0042;1,007
0.71102777;-0,0023;0,0735;1,0045;1,007
0.712418847;-0,0012;0,0727;1,0073;1,010
0.71693577;0,0009;0,0722;1,0069;1,010
0.718317923;0,0000;0,0730;1,0061;1,009
0.720134539;0,0013;0,0712;1,0093;1,012
0.722483154;0,0001;0,0707;1,0084;1,011
0.725107462;-0,0014;0,0702;1,0066;1,009
0.727593616;-0,0002;0,0700;1,0069;1,009
0.72990377;-0,0002;0,0712;1,0061;1,009
0.733421231;-0,0002;0,0712;1,0052;1,008
0.73532777;0,0013;0,0705;1,0037;1,006
0.737820077;0,0023;0,0717;1,0015;1,004
0.740668077;0,0036;0,0719;1,0008;1,003
0.742629;0,0041;0,0739;1,0005;1,003
0.745294154;0,0062;0,0766;0,9979;1,001
0.747765847;0,0053;0,0754;0,9986;1,001
0.75068677;0,0036;0,0768;0,9996;1,003
0.752820385;0,0029;0,0770;0,9973;1,000
0.755322462;0,0058;0,0770;0,9959;0,999
0.757714539;0,0029;0,0779;0,9977;1,001
0.76022377;-0,0007;0,0749;0,9968;1,000
0.762740693;-0,0023;0,0730;0,9966;0,999
0.766919693;-0,0073;0,0727;0,9966;0,999
0.768588;-0,0086;0,0717;0,9988;1,001
0.770765539;-0,0068;0,0690;0,9966;0,999
0.773676077;-0,0093;0,0698;0,9977;1,000
0.775689308;-0,0088;0,0688;0,9981;1,000
0.778033616;-0,0088;0,0665;0,9991;1,001
0.780323462;-0,0070;0,0675;1,0005;1,003
0.783611462;-0,0046;0,0683;1,0012;1,004
0.785672923;-0,0046;0,0673;1,0040;1,006
0.787950847;-0,0037;0,0675;1,0017;1,004
0.790666462;-0,0039;0,0668;1,0017;1,004
0.793213847;-0,0046;0,0698;1,0010;1,003
0.795610847;-0,0063;0,0695;1,0008;1,003
0.798269;-0,0063;0,0695;0,9998;1,002
0.808110154;-0,0054;0,0717;0,9988;1,001
0.808680616;-0,0100;0,0705;0,9961;0,999
0.809026539;-0,0103;0,0732;0,9942;0,997
0.809316616;-0,0117;0,0737;0,9928;0,996
0.810731077;-0,0149;0,0754;0,9910;0,994
0.813305923;-0,0132;0,0793;0,9905;0,994
0.820128385;-0,0132;0,0803;0,9900;0,993
0.820576693;-0,0122;0,0819;0,9891;0,993
0.820809539;-0,0112;0,0822;0,9886;0,992
0.823079693;-0,0100;0,0800;0,9898;0,993
0.82590777;-0,0112;0,0805;0,9903;0,994
0.828336923;-0,0110;0,0805;0,9905;0,994
0.830635693;-0,0075;0,0793;0,9903;0,994
0.833561231;-0,0054;0,0798;0,9923;0,995
0.835999385;-0,0051;0,0788;0,9944;0,998
0.838339077;-0,0051;0,0770;0,9954;0,998
0.840934539;-0,0042;0,0761;0,9959;0,999
0.843565231;-0,0066;0,0761;0,9986;1,001
0.846621231;-0,0079;0,0735;1,0010;1,004
0.849728308;-0,0061;0,0744;1,0030;1,006
0.85105977;-0,0054;0,0737;1,0061;1,009
0.853693539;-0,0100;0,0722;1,0086;1,011
0.856238154;-0,0127;0,0710;1,0117;1,014
0.858703462;-0,0142;0,0710;1,0117;1,014
0.861288693;-0,0156;0,0693;1,0138;1,016
0.863493847;-0,0144;0,0690;1,0125;1,015
0.866571693;-0,0137;0,0705;1,0142;1,017
0.868941308;-0,0105;0,0690;1,0122;1,015
0.871360693;-0,0105;0,0688;1,0108;1,013
0.873776308;-0,0086;0,0670;1,0076;1,010
0.876353616;-0,0081;0,0656;1,0049;1,007
0.878609616;-0,0066;0,0665;1,0071;1,009
0.881637539;-0,0032;0,0637;1,0040;1,006
0.884182539;-0,0054;0,0619;1,0022;1,004
0.886452923;-0,0079;0,0637;0,9998;1,002
0.888896616;-0,0088;0,0630;0,9996;1,002
0.891044616;-0,0107;0,0663;0,9993;1,002
0.894138231;-0,0127;0,0649;0,9981;1,000
0.896768;-0,0173;0,0658;0,9993;1,002
0.906792;-0,0210;0,0646;0,9981;1,000
0.907580308;-0,0235;0,0661;0,9949;0,997
0.908010154;-0,0266;0,0658;0,9942;0,997
0.90839077;-0,0284;0,0668;0,9928;0,995
0.90891877;-0,0277;0,0673;0,9940;0,997
0.911342847;-0,0268;0,0656;0,9928;0,995
0.914185539;-0,0244;0,0668;0,9907;0,993
0.924345308;-0,0240;0,0649;0,9912;0,994
0.924792693;-0,0247;0,0656;0,9915;0,994
0.925000308;-0,0230;0,0675;0,9942;0,997
0.925169231;-0,0242;0,0675;0,9932;0,996
0.926299693;-0,0212;0,0678;0,9959;0,998
0.929005231;-0,0215;0,0683;0,9979;1,000
0.931657847;-0,0232;0,0678;0,9979;1,000
0.934092385;-0,0244;0,0683;0,9977;1,000
0.937048308;-0,0252;0,0670;0,9981;1,001
0.939186462;-0,0256;0,0693;0,9984;1,001
0.941769847;-0,0256;0,0690;0,9991;1,002
0.944583693;-0,0271;0,0695;0,9998;1,003
0.946592616;-0,0281;0,0700;0,9998;1,003
0.949277616;-0,0271;0,0705;1,0022;1,005
0.952205847;-0,0279;0,0717;1,0005;1,003
0.954307077;-0,0279;0,0727;1,0020;1,005
0.956913923;-0,0259;0,0710;1,0037;1,007
0.959450539;-0,0249;0,0724;1,0054;1,008
0.96187477;-0,0254;0,0707;1,0073;1,010
0.964379154;-0,0242;0,0717;1,0081;1,011
0.967209847;-0,0215;0,0688;1,0110;1,014
0.969443693;-0,0200;0,0702;1,0115;1,014
0.97324377;-0,0179;0,0710;1,0130;1,016
0.974331154;-0,0163;0,0698;1,0128;1,015
0.977138539;-0,0154;0,0695;1,0110;1,014
0.97963477;-0,0142;0,0690;1,0128;1,015
0.983465847;-0,0124;0,0700;1,0128;1,015
0.984784693;-0,0114;0,0690;1,0108;1,013
0.986899693;-0,0119;0,0681;1,0086;1,011
0.989488308;-0,0110;0,0673;1,0057;1,008
0.992101923;-0,0112;0,0668;1,0045;1,007
0.994561847;-0,0107;0,0665;1,0035;1,006
0.996971154;-0,0079;0,0670;1,0012;1,003
1.008088616;-0,0068;0,0668;0,9991;1,001
1.008732616;-0,0054;0,0663;0,9956;0,998
1.009132308;-0,0024;0,0673;0,9949;0,997
1.009479462;-0,0024;0,0663;0,9935;0,996
1.009738154;-0,0005;0,0665;0,9940;0,996
1.012379385;0,0034;0,0663;0,9919;0,994
1.014683154;0,0016;0,0665;0,9905;0,993
1.019290847;0,0001;0,0644;0,9900;0,992
1.019764385;0,0000;0,0663;0,9886;0,991
1.022078847;0,0000;0,0678;0,9866;0,989
1.024951693;-0,0019;0,0661;0,9856;0,988
1.027295462;-0,0034;0,0668;0,9854;0,988
1.029717231;-0,0014;0,0654;0,9851;0,987
1.033394462;-0,0026;0,0670;0,9847;0,987
1.035083462;-0,0066;0,0658;0,9844;0,987
1.037357539;-0,0051;0,0649;0,9847;0,987
1.039927462;-0,0061;0,0649;0,9837;0,986
1.042389923;-0,0079;0,0617;0,9847;0,987
1.044834462;-0,0088;0,0630;0,9856;0,988
1.047518847;-0,0056;0,0634;0,9893;0,991
1.050314154;-0,0058;0,0634;0,9907;0,993
1.052530231;-0,0049;0,0644;0,9886;0,991
1.054853923;-0,0081;0,0632;0,9923;0,994
1.057421847;-0,0086;0,0614;0,9928;0,995
1.060233231;-0,0088;0,0621;0,9937;0,996
1.062476693;-0,0081;0,0632;0,9924;0,994
1.066718539;-0,0088;0,0624;0,9940;0,996
1.068231077;-0,0105;0,0614;0,9954;0,997
1.070137847;-0,0127;0,0588;0,9973;0,999
1.072686539;-0,0105;0,0619;0,9961;0,998
1.075148923;-0,0135;0,0600;0,9973;0,999
1.077996077;-0,0163;0,0583;1,0003;1,002
1.080173539;-0,0168;0,0605;1,0047;1,007
1.083559462;-0,0171;0,0607;1,0069;1,009
1.085422154;-0,0166;0,0609;1,0093;1,011
1.087748077;-0,0149;0,0619;1,0115;1,014
1.090346462;-0,0156;0,0630;1,0120;1,014
1.092833847;-0,0154;0,0646;1,0135;1,016
1.095358539;-0,0161;0,0651;1,0120;1,014
1.097733308;-0,0137;0,0646;1,0130;1,015
1.107778847;-0,0095;0,0624;1,0103;1,012
1.10837177;-0,0073;0,0617;1,0135;1,015
1.108674462;-0,0066;0,0626;1,0096;1,012
1.108996;-0,0054;0,0644;1,0093;1,011
1.110817;-0,0042;0,0658;1,0108;1,013
1.113000077;-0,0061;0,0649;1,0125;1,015
1.130672616;-0,0058;0,0637;1,0110;1,013
1.131192077;-0,0068;0,0661;1,0125;1,015
1.131486231;-0,0086;0,0668;1,0140;1,016
1.131732385;-0,0112;0,0675;1,0150;1,017
1.13198377;-0,0154;0,0668;1,0117;1,014
1.132261616;-0,0195;0,0681;1,0086;1,011
1.132588385;-0,0188;0,0642;1,0081;1,010
1.133453923;-0,0203;0,0658;1,0093;1,012
1.135381847;-0,0198;0,0668;1,0084;1,011
1.138338847;-0,0219;0,0656;1,0054;1,008
1.140477847;-0,0237;0,0637;1,0059;1,008
1.142815385;-0,0215;0,0646;1,0037;1,006
1.145778231;-0,0205;0,0624;1,0040;1,006
1.148308;-0,0203;0,0630;1,0024;1,005
1.150738847;-0,0184;0,0607;1,0000;1,002
1.153324077;-0,0147;0,0621;0,9971;0,999
1.155904308;-0,0139;0,0621;0,9952;0,997
1.158481231;-0,0119;0,0637;0,9949;0,997
1.160922462;-0,0124;0,0630;0,9959;0,998
1.163726154;-0,0132;0,0624;0,9942;0,996
1.166009539;-0,0132;0,0614;0,9928;0,995
1.168591154;-0,0139;0,0612;0,9919;0,994
1.170875385;-0,0144;0,0619;0,9884;0,990
1.17373977;-0,0135;0,0617;0,9868;0,989
1.176258231;-0,0139;0,0624;0,9879;0,990
1.178666154;-0,0149;0,0634;0,9868;0,989
1.181094847;-0,0154;0,0639;0,9881;0,990
1.183611077;-0,0144;0,0626;0,9888;0,991
1.186381308;-0,0130;0,0644;0,9903;0,992
1.188500616;-0,0127;0,0626;0,9923;0,994
1.19090377;-0,0137;0,0619;0,9915;0,994
1.193325923;-0,0122;0,0624;0,9928;0,995
1.196417;-0,0130;0,0644;0,9949;0,997
1.206909539;-0,0139;0,0626;0,9944;0,996
1.207636385;-0,0127;0,0624;0,9944;0,996
1.208126231;-0,0156;0,0642;0,9956;0,998
1.208455462;-0,0166;0,0639;0,9937;0,996
1.208803077;-0,0168;0,0654;0,9949;0,997
1.211094231;-0,0168;0,0658;0,9956;0,998
1.213729616;-0,0161;0,0661;0,9973;1,000
1.219963385;-0,0168;0,0665;0,9971;1,000
1.220428385;-0,0147;0,0651;0,9971;0,999
1.221083077;-0,0137;0,0654;0,9984;1,001
1.223587385;-0,0144;0,0651;0,9991;1,001
1.226087077;-0,0122;0,0651;0,9991;1,001
1.228897539;-0,0100;0,0658;1,0012;1,003
1.231386154;-0,0088;0,0642;1,0015;1,004
1.234159385;-0,0068;0,0632;1,0017;1,004
1.236502154;-0,0046;0,0626;1,0003;1,002
1.238893923;-0,0063;0,0632;1,0024;1,004
1.241371154;-0,0049;0,0609;1,0005;1,002
1.244169847;-0,0042;0,0605;1,0022;1,004
1.246339462;-0,0054;0,0607;1,0037;1,006
1.249998462;-0,0056;0,0617;1,0022;1,004
1.251576308;-0,0058;0,0632;1,0015;1,004
1.253892308;-0,0086;0,0602;0,9998;1,002
1.256527154;-0,0070;0,0600;1,0000;1,002
1.259074154;-0,0081;0,0588;1,0015;1,003
1.261591693;-0,0095;0,0578;1,0005;1,002
1.263984385;-0,0110;0,0574;0,9988;1,000
1.266616308;-0,0093;0,0556;1,0010;1,003
1.269122154;-0,0093;0,0539;1,0059;1,007
1.271596616;-0,0073;0,0532;1,0061;1,008
1.274072923;-0,0058;0,0539;1,0066;1,008
1.276684;-0,0019;0,0539;1,0096;1,011
1.27908677;-0,0005;0,0539;1,0098;1,011
1.283421;0,0029;0,0551;1,0091;1,011
1.284785847;0,0023;0,0532;1,0096;1,011
1.28669177;0,0031;0,0537;1,0096;1,011
1.289257539;0,0013;0,0539;1,0096;1,011
1.291669923;0,0006;0,0551;1,0105;1,012
1.294586462;0,0006;0,0576;1,0101;1,012
1.296925616;-0,0019;0,0581;1,0103;1,012
1.306840385;-0,0012;0,0605;1,0079;1,010
1.307623385;-0,0002;0,0595;1,0071;1,009
1.308022154;-0,0042;0,0600;1,0076;1,009
1.308344077;-0,0034;0,0597;1,0059;1,008
1.309384923;-0,0046;0,0609;1,0052;1,007
1.312221308;-0,0068;0,0630;1,0045;1,006
1.314299077;-0,0056;0,0614;1,0030;1,005
1.317724;-0,0042;0,0602;1,0042;1,006
1.319364693;-0,0039;0,0612;1,0028;1,005
1.321840308;-0,0056;0,0600;1,0024;1,004
1.324655385;-0,0058;0,0609;1,0005;1,002
1.327460077;-0,0073;0,0630;1,0003;1,002
1.32958;-0,0075;0,0642;0,9979;1,000
1.332537924;-0,0103;0,0632;0,9991;1,001
1.334391693;-0,0124;0,0651;0,9996;1,002
1.337259154;-0,0122;0,0649;0,9998;1,002
1.339731693;-0,0114;0,0639;0,9993;1,001
1.342201924;-0,0114;0,0634;1,0010;1,003
1.344772077;-0,0122;0,0630;1,0010;1,003
1.347186154;-0,0127;0,0617;1,0020;1,004
1.349836077;-0,0117;0,0609;1,0045;1,006
1.352433;-0,0122;0,0609;1,0045;1,006
